Alpha-3 code,CountryName_CN,Numeric,Year,SDI_Economy,SDI_Society,SDI_Resource,SDI_Ecology,SDI,SDI_Economy_TwoStage,SDI_Society_TwoStage,SDI_Resource_TwoStage,SDI_Ecology_TwoStage,SDI_TwoStage,SDI_Economy_Equal,SDI_Society_Equal,SDI_Resource_Equal,SDI_Ecology_Equal,SDI_Equal,SDI_Average
ERI,厄立特里亚,232,2010,0.1126598997067976,0.3038269561921746,0.5119917991941606,0.2837246486343897,0.3148946973863026,0.1199586850367414,0.3197134200882227,0.5111928573083733,0.3045892421131956,0.3138635511366333,0.1989286582553391,0.2767546660602928,0.5187515232007214,0.3431512954542161,0.3343965357426424,0.3404123923773683
DJI,吉布提,262,2010,0.1340479238448383,0.4049511589994815,0.5204841224027927,0.1761404970463267,0.310128241276249,0.1300305114596374,0.4216273839419819,0.5185757985326546,0.19805134424886,0.3170712595457835,0.110652483385033,0.3753386651065813,0.5241135568425801,0.2348796014036356,0.3112460766844575,0.3271768487521573
GAB,加蓬,266,2010,0.5266065751621584,0.4992510060427334,0.5584709232324848,0.6524785779096676,0.5710439649740617,0.5226311873176668,0.5092331905990785,0.5557208006582998,0.651762048843509,0.5598368068546384,0.5286529460125472,0.4430396231557509,0.549342750993906,0.6413707156681223,0.5406015089575815,0.5354710981745728
GMB,冈比亚,270,2010,0.259246510922272,0.4317982364880464,0.5277193345363468,0.5259662709383602,0.4634281568584308,0.2645952531830041,0.4438535434185522,0.5262013817614719,0.5380882413124884,0.4431846049188792,0.3260643878102365,0.3912877138289916,0.5311006495761126,0.57970724199179,0.4570399983017826,0.4592026951494384
GHA,加纳,288,2010,0.2775567918789646,0.4721903078282837,0.5064998286412923,0.55734484039935,0.4847307194516358,0.2807275381363243,0.4848981352570282,0.5052562827071655,0.5669186451467555,0.4594501503118183,0.3348706001029429,0.4281615598544739,0.508342424194186,0.5692230988738546,0.4601494207563643,0.4633698943530544
GIN,几内亚,324,2010,0.2706069143523632,0.3696696443456491,0.4986560282006376,0.6009170694778926,0.4678167184238058,0.2732246908173864,0.3879531201522273,0.4981984750135997,0.6075931856584521,0.4417423679104164,0.3266588511610974,0.3390046411710989,0.5009377682032383,0.6013233058370182,0.4419811415931132,0.4410495508930577
CIV,科特迪瓦,384,2010,0.3326413227393442,0.4147959164275557,0.5270891225197467,0.5291504840968787,0.4691150579304873,0.3349270856301967,0.4276143357455073,0.5256377923717648,0.5390128608580149,0.4567980186513709,0.3777778978478582,0.3767495467633556,0.530847839297241,0.5404222452727618,0.4564493822953041,0.4562632137772303
KEN,肯尼亚,404,2010,0.2749510668397277,0.3642645841486345,0.516535950131886,0.4973966884375768,0.4328464885980108,0.2794333126166372,0.3750357929032529,0.5154208493561296,0.508441856457873,0.4195829528334732,0.3349152601987083,0.336327816187376,0.5215021940410769,0.5262711880190509,0.429754114611553,0.4297463009937299
LSO,莱索托,426,2010,0.2906316708270375,0.2660650196794751,0.4882794161100688,0.4597502222185651,0.3863428882806415,0.2920224574248328,0.2667379819360038,0.4876725505948413,0.4658471381538935,0.3780700320273928,0.3421334847689983,0.2664153510065661,0.4997499946895647,0.4883157070697629,0.399153634383723,0.3959812797709658
LBR,利比里亚,430,2010,0.1745725273783614,0.3202470987799534,0.4770717357277511,0.4748152235539338,0.3901603589196728,0.1806004957828919,0.33433686230903,0.4768657021665791,0.4888142735014879,0.3701543334399972,0.2522741989122299,0.2928911530880299,0.4857727083691603,0.5178414818373235,0.3871948855516859,0.3885152103907923
MDG,马达加斯加,450,2010,0.2385863508201163,0.3523650005756889,0.5030646713489507,0.5112150841851697,0.4267581285183326,0.2422789069644782,0.3677519791832773,0.5025290187329066,0.5247242620048105,0.4093210417213681,0.2990075521951798,0.321727456380983,0.5102157024856994,0.5499960657663827,0.4202366942070612,0.4206540375787777
MWI,马拉维,454,2010,0.2437381798909478,0.3119835626762855,0.5159799266610292,0.5643425252390165,0.4375810590360328,0.2478455730997066,0.3276551494199156,0.5148868454112177,0.5691700920426986,0.4148894149933846,0.3077584370238123,0.3002685034259287,0.5200970931656426,0.5719850844945283,0.425027279527478,0.4239337825844995
MLI,马里,466,2010,0.2608930880315874,0.3798097337311911,0.4995257051018745,0.4050346921210085,0.3983859442386814,0.2646219371659599,0.3966487502692871,0.4991352434247392,0.4256608425923604,0.3965166933630866,0.3209793911594102,0.346794199050625,0.5020028354544214,0.4388455262643703,0.4021554879822068,0.4042231605243199
MUS,毛里求斯,480,2010,0.3841299008371707,0.4661748413149617,0.6360845390549017,0.3758278345699086,0.4580369275104462,0.3912716948081614,0.4650781417778898,0.6366883699552279,0.3882871103666706,0.4703313292269874,0.4208924712852938,0.4578615650159462,0.6116670405774354,0.408701001967615,0.4747805197115726,0.4793963038263045
MOZ,莫桑比克,508,2010,0.259558466269966,0.3550804437198315,0.4810190568478193,0.5999605300117242,0.4580197963042646,0.2623954594073128,0.3722531652293891,0.4811240720007766,0.6039095711819361,0.4299205669548537,0.3184063605425044,0.3341557405164854,0.4934126547525278,0.6052071514930534,0.4377954768261427,0.4368462656964577
NAM,纳米比亚,516,2010,0.3893582848217106,0.4681537165242081,0.5182426788805019,0.6588800254694831,0.5377009544102652,0.3928013939391401,0.4726760981718546,0.5154301199806678,0.6627054139522852,0.5109032565109869,0.4243485459380265,0.4319362656251225,0.5217426782104303,0.6485303693384659,0.5066394647780113,0.5051096922476179
NER,尼日尔,562,2010,0.2403382417112256,0.3451497697211624,0.5184640865363865,0.3697377277294245,0.3765730775968774,0.2444330147216167,0.3631566231591346,0.517527795330423,0.3902538250441718,0.3788428145638365,0.3062668679079414,0.3164037764324489,0.5238861571345134,0.403282233006411,0.3874597586203286,0.3896805622924113
NGA,尼日利亚,566,2010,0.3226995506687206,0.4054497898107202,0.5070605745082443,0.4408980553466133,0.4287239181927315,0.3259511776817088,0.4193648982836206,0.5062039727995584,0.4505902920742919,0.4255275852097949,0.3711443569930509,0.3715218743178569,0.5128267631144096,0.4719574450044181,0.4318626098574339,0.4324802844174988
GNB,几内亚（比绍）,624,2010,0.2538702987082522,0.317647297777252,0.4699829471037919,0.6812641927183801,0.4735285224410512,0.2578316282197863,0.3319002641638697,0.4697310374448833,0.6864006275514741,0.4364658893450034,0.3166637879016243,0.296444845295138,0.4799611423468062,0.6962651321394645,0.4473337269207582,0.4432607737205801
RWA,卢旺达,646,2010,0.2464639830776752,0.415046780744267,0.5065987025618652,0.3722967100637496,0.3964323600114692,0.2513857106138912,0.4358004671923968,0.5057146774297837,0.3775875599919128,0.3926221038069961,0.3129835454305227,0.3768927696965362,0.5128034532783364,0.4057771505441753,0.4021142297373926,0.4065076705540428
STP,圣多美和普林西比,678,2010,0.2364683633726881,0.3413918118469432,0.5213578820316325,0.5531557644630619,0.4423447374564368,0.2473137527352288,0.343564546046881,0.5196050617190096,0.5587712789524267,0.4173136598633865,0.3059743519360994,0.337367436020962,0.5247929616005985,0.5635423595771741,0.4329192772837085,0.4337344221995616
SEN,塞内加尔,686,2010,0.2746831992075588,0.4716103428410105,0.5226361697027461,0.6303843416957766,0.5141532181115996,0.2788274979636869,0.488153212582561,0.5213023560410442,0.6379289464483135,0.4815530032589014,0.3326470915705671,0.4252690526916104,0.5265528799636107,0.6386090319825871,0.4807695140520938,0.4832078924542137
SYC,塞舌尔,690,2010,0.2508439891949593,0.5297413329040624,0.4543380925553263,0.6195388303006006,0.5099011909624961,0.2522819929742391,0.5230042293354062,0.443897097313859,0.6096593717061045,0.4572106728324022,0.3088149938219864,0.5086402790651101,0.4597089440390495,0.6021619276930077,0.4698315361547884,0.4765524607441328
SLE,塞拉利昂,694,2010,0.2441361311471765,0.3344366767400675,0.5207179854280445,0.5356262938824422,0.4347883586803663,0.2490478828472096,0.3511802540504039,0.5195182906286124,0.5475774340881718,0.4168309654035995,0.3078921784135842,0.3091307186025232,0.5246937909358131,0.565675885423951,0.4268481433439678,0.426300106962772
ZAF,南非,710,2010,0.4080151390040837,0.5972243933433053,0.4379322455285354,0.3380773011268102,0.444588419256903,0.4151299719472059,0.6030070864694522,0.4317104829573662,0.3365458818470678,0.4465983558052731,0.441218913588182,0.5684749947671494,0.4451403294664159,0.3404561467222539,0.4488225961360003,0.4559763082871924
ZWE,津巴布韦,716,2010,0.300782989270991,0.3567468497325916,0.4304115067279827,0.5961455861720787,0.451959945116423,0.3046729584651941,0.3631727573028125,0.4315544051900668,0.5981434448717806,0.4243858914574635,0.3604166479083622,0.341910661391586,0.4477287775332496,0.5904224226783716,0.4351196273778924,0.4322047508382532
SWZ,斯威士兰,748,2010,0.3660545783686726,0.3568584151593788,0.6380729227339752,0.3768771517945922,0.4242290918138354,0.3697296468452312,0.3564828373490749,0.641161903931433,0.3884625445462732,0.438959233168003,0.4067757784375977,0.3574736259321152,0.6163121013697646,0.420339299270859,0.4502252012525841,0.4509320592611497
TGO,多哥,768,2010,0.2685457836766838,0.3651029131673601,0.4559943242650203,0.5657449131124328,0.4444616723215692,0.2716964610095243,0.3802871871705454,0.4563703071991615,0.5728064754285145,0.4202901077019365,0.3286731320760468,0.3360810257787666,0.4669769893322322,0.568707314178977,0.4251096153415056,0.4239403999924087
UGA,乌干达,800,2010,0.2503750117531221,0.3647685395321658,0.4790143182951077,0.4950613726380719,0.4210514596591826,0.255047171286085,0.3817842708934965,0.4787818448162721,0.4996834363626513,0.4038241808396262,0.3140786451255776,0.3394059172435974,0.4906981006631621,0.5082807729356693,0.4131158589920016,0.4139746699343774
TZA,坦桑尼亚,834,2010,0.2545447046217419,0.3831212598223706,0.4949818283330809,0.6235534620362877,0.4771383178863403,0.2584180415654523,0.4000133080983206,0.4947358750105943,0.624839241782499,0.4445016166142165,0.3169635092422863,0.3519080455630257,0.5032922362772566,0.6274757926008975,0.4499098959208665,0.4496253378714339
BFA,布基纳法索,854,2010,0.2669406985329548,0.3670500666174985,0.5082414253018769,0.6038459765041003,0.4696344696873366,0.2703519082805633,0.3842808080370707,0.5076135231543979,0.6147846184879441,0.444257714489994,0.3287477620305947,0.3380745228721554,0.5113214073762022,0.6170378068997853,0.4487953747946844,0.4476521966035241
ZMB,赞比亚,894,2010,0.3710562642114744,0.2824768523664191,0.4685353512524823,0.6784030085979486,0.4772579937613647,0.371990354207449,0.2915153801748182,0.4689424011717589,0.6762951922461844,0.4521858319500526,0.4052559437335775,0.2634677032401122,0.470153772701907,0.6661247276307024,0.4512505368265748,0.4421132474676161
AGO,安哥拉,24,2011,0.4161291715485546,0.4391216577770908,0.5150425129221823,0.4776446919304529,0.46601175721363,0.4142737161222712,0.4591008072594953,0.5134976213287826,0.48469077296238,0.4678907294182323,0.4371683908568632,0.3908796476821262,0.5117602158475503,0.5042061143383679,0.4610035921812269,0.4590725314751235
BWA,博茨瓦纳,72,2011,0.4027056975251829,0.4364152429869351,0.519392905907037,0.6208821957552676,0.516509453134031,0.403989126407868,0.4309431936467649,0.5159171057561526,0.6226108807147241,0.4933650766313774,0.4299830345594633,0.4133231249528682,0.5224383485458899,0.6063510696035683,0.4930238944154475,0.4910548877996024
BDI,布隆迪,108,2011,0.2258827847253458,0.3204018612671471,0.4450655750025112,0.3457765731917222,0.343283286021034,0.2304955118751052,0.3344195105055296,0.4451093113810331,0.3530600983855961,0.3407711080368161,0.2915142262244762,0.2848804563950528,0.4559169420537362,0.386206811795557,0.3546296091172055,0.3553620917755866
CMR,喀麦隆,120,2011,0.2773613970045886,0.4146400986534915,0.5273544516025901,0.414779555307368,0.4201971931864444,0.2809502848598892,0.4302324420342596,0.5259347244926079,0.4240796778538093,0.4152992823101415,0.3329845634209826,0.3816030107307852,0.5293384636800044,0.4499332245086499,0.4234648155851055,0.4267774711895285
CPV,佛得角,132,2011,0.2746818170635946,0.5651701101821648,0.5274121277608373,0.3217498302725016,0.4303567844877262,0.2816419558349484,0.5765793334749235,0.5250441743870431,0.3418149740652008,0.4312701094405289,0.3339597193243578,0.514056715966451,0.5350133539859597,0.3705648412475836,0.438398657631088,0.4487624738467447
CAF,中非,140,2011,0.1399833077829353,0.3071741175072523,0.5485017352591405,0.5099046746170941,0.4094783639946032,0.1471508413997562,0.3231817095412022,0.5469970332797869,0.5152232649724381,0.3831382122982958,0.2227972418257122,0.2957286131096566,0.550939286433541,0.5227666199374689,0.3980579403265947,0.4016898047434757
TCD,乍得,148,2011,0.1960660663304845,0.3170170292101485,0.5063982779020718,0.4655946106596973,0.3948224377117596,0.2008507305647635,0.3336485250822256,0.5058444823632743,0.4806153005714772,0.3802397596454352,0.2623541347956027,0.2903366395069295,0.5080737765995826,0.4812282081504027,0.3854981897631294,0.3871274998011171
COM,科摩罗,174,2011,0.2749965320750214,0.4101892426454636,0.5432694234905266,0.5842824774279166,0.483622220355771,0.2815212536531687,0.4259153369314485,0.5410302957735451,0.5918276374976357,0.4600736309639495,0.3358074125335938,0.3761741733113223,0.5464708745901568,0.5870421632719925,0.4613736559267664,0.4625579058334039
COG,刚果（布）,178,2011,0.4324944247575867,0.3634839672186975,0.5512654498049931,0.5814281439258466,0.4912428775358204,0.4274242327636015,0.3718903796549775,0.5484313458877724,0.5811187227674912,0.4822161702684606,0.4450103440539374,0.3217766215930804,0.5426715361105606,0.5775371531219369,0.4717489137198788,0.4657994021846738
COD,刚果（金）,180,2011,0.2715531241173602,0.301551610133292,0.4206649140750367,0.4724328924684388,0.3847529108583958,0.2738681237225392,0.318027142674318,0.4218762591135298,0.4752053081321619,0.3722442084106372,0.3301682221645409,0.2772070663751315,0.4314705651560321,0.4943045982885711,0.3832876129960689,0.3800270615181165
BEN,贝宁,204,2011,0.2581161706998213,0.4141074387282311,0.5241402537291495,0.5969177832209496,0.4831489213662754,0.2620972302443842,0.4276637249015629,0.5223614791755533,0.6020530166360344,0.4535438627393837,0.3184014929038296,0.3732291318050594,0.530628880523056,0.5935528581132953,0.4539530908363101,0.455446604646802
GNQ,赤道几内亚,226,2011,0.5240862840578399,0.186672722345189,0.5514794115000241,0.5962892148540622,0.4566474553561643,0.5189255343498931,0.1852073170474278,0.5408240224236833,0.5959174237274396,0.4602185743871109,0.5098525470198478,0.181734539721114,0.5492372484536363,0.5905741089321026,0.4578496110316752,0.442765921584989
ETH,埃塞俄比亚,231,2011,0.2520929423320646,0.3565049265070767,0.4419625439421841,0.4479653840347437,0.3939374759099497,0.2563063663988806,0.3778855437003195,0.4425022859748331,0.4593545380349107,0.384012183527236,0.3178128133270216,0.3285563453679161,0.45556037577881,0.4758119678935242,0.394435375591818,0.3946115374154645
ERI,厄立特里亚,232,2011,0.1495621031088542,0.3038785954600664,0.4389644888787533,0.2812783053859071,0.3035942071181822,0.1551105963700393,0.3198177935895576,0.4405660484620721,0.3019679383271902,0.3043655941872148,0.2296540801720494,0.2772554491117672,0.4306447614664024,0.3408767421808755,0.3196077582327736,0.3230279365578425
DJI,吉布提,262,2011,0.0989637627183178,0.4142127619802848,0.5264925449168323,0.1731189622486062,0.3083929206889911,0.0958907317719792,0.4306071505117646,0.5246526567755483,0.1952422501178385,0.3115981972942827,0.0813328863005427,0.3833562447868943,0.5293266762783081,0.2342137908133289,0.3070573995447685,0.3247218548524749
GAB,加蓬,266,2011,0.5111279202369122,0.5384198595766009,0.5668013399957154,0.6518631200971838,0.5820703279627409,0.5080413559116645,0.5445872270935497,0.5638009654950507,0.6510613670216391,0.566872728880476,0.5175113653826547,0.4726039035578816,0.5551700602805218,0.6405643207447681,0.5464624124914566,0.54322540299236
GMB,冈比亚,270,2011,0.2311432454269756,0.4311893289407117,0.5220238056482901,0.5250174290343481,0.458007645570107,0.235523916933778,0.4435762338367202,0.5206002131225699,0.5371661600298142,0.4342166309807206,0.2904837909787381,0.3908065637607952,0.52593202425573,0.5787478636605483,0.4464925606639529,0.4501418618248552
GHA,加纳,288,2011,0.2967024547139492,0.4855156142439439,0.4999209170737594,0.5532240036367139,0.4883039595598837,0.2994141448646985,0.4969548386745261,0.4988065432488501,0.5623883247358041,0.4643909628809697,0.354201754187562,0.438364732274341,0.500104787469573,0.5647773969431376,0.4643621677186534,0.4671241724949294
GIN,几内亚,324,2011,0.2485661642838484,0.3825077709480114,0.5007155602703464,0.5996824472772111,0.4686784018606623,0.2520148449472398,0.4001754802789308,0.5001011453360036,0.6061652724946806,0.4396141857642137,0.3097894933383935,0.3492652800424564,0.5036576732388269,0.5995472981665078,0.4405649361965461,0.4408963734786712
CIV,科特迪瓦,384,2011,0.329819373327426,0.4196713482744987,0.5185836980196125,0.5251562246479837,0.4669455110991909,0.3308842726018289,0.4327536895008564,0.5174445017795507,0.5347375651277468,0.4539550072524957,0.3662432477225888,0.3804104214427087,0.522700549166832,0.5364512502572288,0.4514513671473396,0.4518741733248391
KEN,肯尼亚,404,2011,0.2671379403296211,0.3951629780281973,0.5163909993679948,0.4973036715103739,0.4408609614228598,0.271446873819928,0.4056430533261411,0.5152552423722679,0.508312691756271,0.425164465318652,0.325045904426709,0.3624354902455474,0.5213296986772791,0.5260731169086292,0.4337210525645412,0.4353008369649113
LSO,莱索托,426,2011,0.2986537465341906,0.3002994160661841,0.4836237523961235,0.4685730302553888,0.399729410280312,0.2994014982813293,0.298931491750353,0.4831533316336842,0.4754777042600011,0.3892410064813419,0.3462618527383933,0.2944832836471701,0.4960021306608037,0.4974623534478667,0.4085524051235584,0.4062465826226654
LBR,利比里亚,430,2011,0.1631704531656574,0.3180714436418618,0.4794639955384061,0.4701600547042051,0.3868223690122523,0.1692811786771777,0.330546629737009,0.4792087594153211,0.4837157360247656,0.3656880759635684,0.2420795553241822,0.2852706750278896,0.4878394774297523,0.5127173825768798,0.381976772589676,0.3835164116185582
MDG,马达加斯加,450,2011,0.2456337629362316,0.3560028703494836,0.5015070399961807,0.5150136089802417,0.429816140950549,0.2490226866441198,0.3713380189295866,0.5010104975541281,0.5288469328709162,0.4125545339996876,0.3053741093672396,0.3247597634456451,0.5089290876135693,0.55382857559303,0.4232228840048709,0.4234178468615733
MWI,马拉维,454,2011,0.2439254658593742,0.320739374692701,0.5165845371851724,0.5695805600533634,0.4422205482069651,0.2478023691439266,0.3362533431347062,0.5154799942382534,0.574944469930444,0.4186200441118325,0.3059793675763315,0.3073809911208422,0.5206494826090873,0.5774093593376912,0.427854800160988,0.4270819324242959
MLI,马里,466,2011,0.2668933512983104,0.3975516767726403,0.4936283910105652,0.4056238465616478,0.4033865469694223,0.2701578116861134,0.4129957187121145,0.4934117436538087,0.4261486129827929,0.4006784717587074,0.3229085076282062,0.3595834229622484,0.4954938634640555,0.4389577299695275,0.4042358810060094,0.4066853057044896
MUS,毛里求斯,480,2011,0.3833465435414749,0.4723602521518644,0.6225017490043732,0.3773402825902883,0.4574642860342978,0.3911984077670819,0.4703302595381515,0.6224381754858775,0.3893674215102164,0.4683335660753318,0.4210497613182479,0.4606526255682722,0.6008593763730445,0.4085775038648229,0.4727848167810969,0.4773596765643071
MOZ,莫桑比克,508,2011,0.2432890541364829,0.3568307719799118,0.4715962894579202,0.607303520088035,0.4570929508910105,0.2467927793328041,0.3736673012622428,0.4719286373009229,0.6117423117067551,0.4260327574006812,0.3060118861898168,0.3352992630625556,0.4855128136159183,0.6122477071082991,0.4347679174941474,0.4341962592165863
NAM,纳米比亚,516,2011,0.3820551120135292,0.4805573602353502,0.5201056457528327,0.6678530241375059,0.5440520676641878,0.3856056930332305,0.4841227883801632,0.5172606880757229,0.6720998353515727,0.5147722512101723,0.4171023258241116,0.4417353732235577,0.5240376643444747,0.6571696978115866,0.5100112653009328,0.5091401933705095
NER,尼日尔,562,2011,0.2303167946193608,0.3524952102064647,0.5220830289761855,0.3698058435348608,0.378200218571247,0.2342095231384824,0.3704827634183918,0.52105008015442,0.3902793827339468,0.3790054373613102,0.2933139966446244,0.3213628415096691,0.5264651025660595,0.403256058994314,0.3860994999286667,0.389148846666415
NGA,尼日利亚,566,2011,0.3276792480324703,0.4190824499191296,0.502419377518547,0.4371384365381521,0.4310582471849925,0.3303958703406118,0.4324147133694801,0.5015768592559777,0.4464454843391182,0.4277082318262969,0.3732456156762578,0.3824236456590956,0.5081342490676861,0.4677242288150827,0.4328819348045306,0.4338811128957236
GNB,几内亚（比绍）,624,2011,0.2805373495799266,0.3270332486329383,0.4775731558332303,0.6794947685497483,0.4807539790023474,0.2835747669539155,0.3410551542618175,0.4771840141811996,0.6847292432293073,0.44663579465656,0.3387169395539014,0.3034828163573762,0.4867539101388162,0.69452798436799,0.455870412604521,0.4512604649013041
RWA,卢旺达,646,2011,0.2490389291802564,0.4256702455445109,0.5070604038834088,0.3709603380307346,0.3995133264871774,0.2537996890357943,0.4459341282550662,0.5061547585904871,0.3761300950563052,0.3955046677344133,0.3147765246695183,0.3851303540543852,0.5129583605967023,0.4044383587271574,0.4043258995119408,0.4090256273064137
STP,圣多美和普林西比,678,2011,0.2355088542083581,0.3482964103120576,0.5231345519375483,0.5491080925689015,0.4431517905418035,0.2465113346014027,0.3498963929849374,0.5213244848469405,0.5543016852451473,0.418008474419607,0.3048047404464234,0.3413167269968037,0.5262573311746481,0.5586939467481683,0.4327681863415109,0.4339020002250052
SEN,塞内加尔,686,2011,0.267976413222082,0.4810436719217767,0.5211984605971949,0.6298499239678749,0.5155546530216696,0.2719012654488064,0.4966412860032873,0.519904371770523,0.6373647296288323,0.4814529132128622,0.3245824239139703,0.4328809430122898,0.5251368808797053,0.6380166263101724,0.4801542185290345,0.483272098115277
SYC,塞舌尔,690,2011,0.2567774439999799,0.6071649217208809,0.4726255061912616,0.6283341692584841,0.5405367557410462,0.2586611065625839,0.6048183626169155,0.4633676934622924,0.6207361427663164,0.4868958263520271,0.3210391857153289,0.5941791417507729,0.4773854852214778,0.6186472392076764,0.502812762973814,0.5127856764167572
SLE,塞拉利昂,694,2011,0.197947430823474,0.3385698491580999,0.5197215495425292,0.5327100658176576,0.4286499428235377,0.2043855006313531,0.3553238611777093,0.5184965453113064,0.5444344432908286,0.4056600876027993,0.2713187672739628,0.3130575513995499,0.5236833260719908,0.5626572028074791,0.4176792118882456,0.4189474835888526
ZAF,南非,710,2011,0.4125527092461444,0.6274401389873154,0.4392334382199038,0.3520091856160712,0.4594384251076282,0.4197315308580594,0.6291982741733448,0.4331876953273779,0.3520363814680041,0.4585384704566965,0.4453525542719477,0.5937589439032102,0.4461582575695907,0.3563107616225282,0.4603951293418192,0.4682637567659493
ZWE,津巴布韦,716,2011,0.2874111060778304,0.353623768865197,0.4346698115084095,0.6057288370339357,0.4536580400649708,0.291526650963158,0.3595285089767966,0.4356384767663448,0.6085435581090376,0.4238092987038343,0.3449072045825656,0.3364402014719748,0.4498948614281349,0.5999287586607109,0.4327927565358465,0.4302128314393119
SWZ,斯威士兰,748,2011,0.3688616206772738,0.36315222249828,0.5855504679289324,0.386886761104662,0.4191036862876878,0.372471831264596,0.3620629951293325,0.5866043624926583,0.3993685129589165,0.4301269254613759,0.4079397622989457,0.3627542568683187,0.5749321053637342,0.4306568704968308,0.4440707487569573,0.4441989652065898
TGO,多哥,768,2011,0.267539731568451,0.3735065530952597,0.444107743112119,0.5616928088548696,0.4428425773503455,0.2706284785761165,0.3886866665792113,0.4449471074276638,0.5684323899108651,0.4181736606234641,0.3272837880896529,0.3427362563143256,0.4514129947570943,0.5647467686192333,0.4215449519450766,0.4205600053393689
UGA,乌干达,800,2011,0.2545321630115692,0.3805658004747476,0.4781988111201371,0.4919615902996742,0.4249566086185876,0.2592178130942515,0.397645559685627,0.4778934126226481,0.4963318080816966,0.4077721483710558,0.3191374636393361,0.3510507053539851,0.4898101826138985,0.5050693115609961,0.416266915792054,0.4174504539714195
TZA,坦桑尼亚,834,2011,0.2467104014646633,0.3961302949488761,0.4906903506288814,0.6215320199208166,0.4783063778887496,0.2508057533865728,0.413420566828967,0.4905782244150701,0.622675662516966,0.444370051786894,0.3105618533250505,0.3605802241448189,0.4978949872515779,0.6253740837005379,0.4486027871054963,0.4489347873409425
BFA,布基纳法索,854,2011,0.2722158167614658,0.3799081186170204,0.4982440256008755,0.6030649605217635,0.4717426375526958,0.2750481381632284,0.3962298196399251,0.4979324890772434,0.613949187848556,0.4457899086822382,0.3305562737372386,0.3478342130193116,0.4995811732491925,0.61616861568551,0.4485350689228132,0.4475828097376647
ZMB,赞比亚,894,2011,0.3579203712325213,0.3027655254588873,0.4756543013861265,0.6841827290743511,0.4851024738622304,0.3584383039597953,0.3100516194573081,0.4758634979148552,0.6826364669585243,0.4567474720726207,0.3917863845279348,0.2793460024855587,0.4778309598007157,0.6720769903549485,0.4552600842922895,0.4474429199293284
AGO,安哥拉,24,2012,0.4224030245443997,0.4378001385726559,0.5189439828129674,0.4789622977102283,0.4677454067723463,0.4213484668213321,0.4567437062658108,0.517162281298759,0.4862144820873808,0.4703672341183206,0.4493012142673592,0.3901737573980229,0.5165981932468824,0.5055565430595339,0.4654074269929496,0.4629612399279399
BWA,博茨瓦纳,72,2012,0.3925951636688209,0.4636324934873811,0.5171160961589916,0.6166977522347168,0.5212000637867659,0.3934738617427777,0.4567136546062592,0.5137935881955117,0.618195405597921,0.4955441275356174,0.416517659094261,0.437595669937456,0.5206670581927079,0.602585978424258,0.4943415914121707,0.4940668136518476
BDI,布隆迪,108,2012,0.228057783714615,0.3101293205115021,0.46620959675192,0.3478908015326959,0.3457378773974165,0.2325270666041181,0.3245729334728316,0.4660189935285069,0.3552535634498381,0.3445931392638237,0.2929190874416473,0.2751528795037757,0.4756751208627741,0.388314475473448,0.3580153908204113,0.358516302902407
CMR,喀麦隆,120,2012,0.2758157013254317,0.4309001819153731,0.5266402304491513,0.4210140014166648,0.4269071475443083,0.2795813892718365,0.4453974505344506,0.5252305994618308,0.4297326189682957,0.4199855145591034,0.3330032830978853,0.3943185183717947,0.5287248876121695,0.4542243145317934,0.4275677509034107,0.4313684314755006
CPV,佛得角,132,2012,0.2775887337046629,0.5784918571350712,0.5319493318856328,0.3231913721065561,0.4361415234230528,0.2845330002518094,0.5889220337193721,0.5296852881382049,0.3435962666784674,0.4366841471969634,0.3351271004282884,0.5263994290783336,0.539150139822141,0.3732746002583372,0.443487817396775,0.454365648654333
CAF,中非,140,2012,0.1421378579108941,0.3151917390097284,0.55084560403464,0.5149030065716228,0.4144363018625026,0.1493439840349743,0.3306557715476796,0.549257902192567,0.5206805919331015,0.3874845624270805,0.2253359168238382,0.3030202265631615,0.5528950721388125,0.5279079250395626,0.4022897851413437,0.4060844921460085
TCD,乍得,148,2012,0.197553788435367,0.3259129456736039,0.508756624669182,0.4661214378719708,0.3983263400633252,0.2027942075271552,0.3426318362633318,0.5080440840412975,0.4811894890385477,0.3836649042175831,0.2678329241697727,0.2974615596359953,0.5110014554650194,0.4817752349189518,0.3895177935474347,0.3912547365907399
COM,科摩罗,174,2012,0.2743588602447169,0.4151105462255789,0.5424600547135745,0.5836449656025896,0.4845873397713859,0.2808138218970188,0.430309148904539,0.5402123956867715,0.5911704812888511,0.4606264619442951,0.3347656460089639,0.3785508443071665,0.5458026661451176,0.5864130186960007,0.4613830437893121,0.4627175326473081
COG,刚果（布）,178,2012,0.3746035673393355,0.3817066106024626,0.5639340155518225,0.592515591579929,0.495675217842908,0.374807281557531,0.3898609905784416,0.560468057412615,0.5919364213669114,0.4792681877288747,0.4113531624736132,0.3396639111574481,0.5580239848507299,0.5866783193334177,0.4739298444538022,0.4703456960945202
COD,刚果（金）,180,2012,0.268350318057884,0.3082501100896369,0.4115404462443642,0.4644342510836296,0.381482971735844,0.2710701114016706,0.3238913188183419,0.412974407870485,0.4665102332948126,0.3686115178463275,0.3287580779656563,0.2818681567221883,0.4250352422478651,0.4860346669837049,0.3804240359798536,0.377458312620056
