Alpha-3 code,CountryName_CN,Numeric,Year,SDI_TwoStage,SDI_Economy_TwoStage,SDI_Society_TwoStage,SDI_Resource_TwoStage,SDI_Ecology_TwoStage,SDI_TwoStage_avail,SDI_Economy_TwoStage_avail,SDI_Society_TwoStage_avail,SDI_Resource_TwoStage_avail,SDI_Ecology_TwoStage_avail,coverage_rate,diff,abs_diff
MOZ,莫桑比克,508,2012,0.4185707375227022,0.2132327457433595,0.373067308843621,0.4753721575075298,0.6126107379962985,0.41857073752270224,0.21323274574335946,0.37306730884362116,0.4753721575075298,0.6126107379962985,1.0,5.551115123125783e-17,5.551115123125783e-17
NAM,纳米比亚,516,2012,0.5142668886130317,0.3763200376467915,0.4833756479999379,0.5196676795053199,0.6777041893000773,0.5142668886130316,0.37632003764679145,0.483375647999938,0.5196676795053198,0.6777041893000773,1.0,-1.1102230246251565e-16,1.1102230246251565e-16
NER,尼日尔,562,2012,0.3835136347734293,0.2548806317322912,0.3682560322742359,0.5187213509822072,0.3921965241049829,0.38351363477342926,0.2548806317322911,0.36825603227423587,0.5187213509822071,0.39219652410498296,1.0,-5.551115123125783e-17,5.551115123125783e-17
NGA,尼日利亚,566,2012,0.4291358551407496,0.3271774182719517,0.4375313724926922,0.5045820467632893,0.447252583035065,0.42913585514074953,0.3271774182719517,0.4375313724926923,0.5045820467632891,0.44725258303506504,1.0,-5.551115123125783e-17,5.551115123125783e-17
GNB,几内亚（比绍）,624,2012,0.4405056566862125,0.2488448850525801,0.3638674661962623,0.4659241216788972,0.6833861538171108,0.44050565668621255,0.24884488505258004,0.3638674661962623,0.46592412167889713,0.6833861538171108,1.0,5.551115123125783e-17,5.551115123125783e-17
RWA,卢旺达,646,2012,0.3994610181166118,0.252127561523664,0.4606829086073643,0.5082602741893406,0.3767733281460782,0.39946101811661183,0.25212756152366395,0.4606829086073645,0.5082602741893405,0.3767733281460782,1.0,5.551115123125783e-17,5.551115123125783e-17
STP,圣多美和普林西比,678,2012,0.4193676833873196,0.2569265304602671,0.3496439130786762,0.5202921483696235,0.5506081416407116,0.43527714081793745,0.25692653046026703,0.41328174280114777,0.5202921483696233,0.5506081416407116,0.9705882352941176,0.015909457430617835,0.015909457430617835
SEN,塞内加尔,686,2012,0.492585869179604,0.2717257257443305,0.5461322432473952,0.5168034745710258,0.6356820331556647,0.492585869179604,0.27172572574433035,0.5461322432473952,0.5168034745710257,0.6356820331556647,1.0,0.0,0.0
SYC,塞舌尔,690,2012,0.4857230584858291,0.2718320947493766,0.6035686484650071,0.4536545286981511,0.6138369620307815,0.5895273195762332,0.5107104486654438,0.7134226955114246,0.5201391720972827,0.6138369620307816,0.8529411764705882,0.10380426109040408,0.10380426109040408
SLE,塞拉利昂,694,2012,0.4291781784494524,0.2607624053181466,0.3585571601872754,0.5251372979237845,0.5722558503686029,0.4291781784494524,0.26076240531814654,0.35855716018727546,0.5251372979237845,0.5722558503686029,1.0,0.0,0.0
ZAF,南非,710,2012,0.4610890071444705,0.4109918041308878,0.6425394854606817,0.4379543522089662,0.3528703867773464,0.4610890071444705,0.4109918041308877,0.6425394854606817,0.4379543522089661,0.35287038677734645,1.0,0.0,0.0
ZWE,津巴布韦,716,2012,0.4385292019886617,0.3096624662882624,0.3913279268195063,0.4502143765840479,0.6029120382628299,0.43852920198866163,0.30966246628826233,0.39132792681950634,0.45021437658404795,0.6029120382628299,1.0,-5.551115123125783e-17,5.551115123125783e-17
SWZ,斯威士兰,748,2012,0.4343310645871792,0.3973380415633202,0.3704154314158981,0.5729941406984091,0.3965766446710895,0.4343310645871792,0.39733804156332003,0.3704154314158982,0.572994140698409,0.3965766446710895,1.0,0.0,0.0
TGO,多哥,768,2012,0.4199575352894329,0.2763478579349278,0.397631393844451,0.4365643351914265,0.5692865541869263,0.4199575352894329,0.27634785793492767,0.3976313938444512,0.43656433519142646,0.5692865541869264,1.0,0.0,0.0
UGA,乌干达,800,2012,0.4086527395759569,0.262219425537894,0.3999958809861452,0.4738746306911294,0.4985210210886591,0.4086527395759569,0.2622194255378939,0.39999588098614525,0.47387463069112934,0.4985210210886591,1.0,0.0,0.0
TZA,坦桑尼亚,834,2012,0.4467238643183252,0.2527667722510267,0.4163903239578989,0.4937928978542459,0.6239454632101294,0.4467238643183253,0.2527667722510267,0.41639032395789893,0.4937928978542459,0.6239454632101296,1.0,5.551115123125783e-17,5.551115123125783e-17
BFA,布基纳法索,854,2012,0.4483175047650654,0.2717344684551182,0.4039393682725014,0.5035992849044535,0.6139968974281884,0.4483175047650654,0.2717344684551181,0.40393936827250143,0.5035992849044534,0.6139968974281885,1.0,0.0,0.0
ZMB,赞比亚,894,2012,0.4619440516251315,0.355087309340764,0.3245681558189289,0.4877749679888322,0.6803457733520011,0.4619440516251315,0.35508730934076405,0.32456815581892895,0.48777496798883213,0.6803457733520011,1.0,0.0,0.0
AGO,安哥拉,24,2013,0.4708054227515451,0.4110312358238969,0.4663178637856219,0.5230935108563869,0.4827790805402747,0.47080542275154513,0.4110312358238968,0.466317863785622,0.5230935108563869,0.48277908054027463,1.0,5.551115123125783e-17,5.551115123125783e-17
BWA,博茨瓦纳,72,2013,0.517738348104243,0.4510822553231208,0.4826421625880466,0.5184868966606789,0.6187420778451254,0.5177383481042429,0.45108225532312085,0.48264216258804665,0.5184868966606788,0.6187420778451254,1.0,-1.1102230246251565e-16,1.1102230246251565e-16
BDI,布隆迪,108,2013,0.3443038136987846,0.2316204969003176,0.3088718651886705,0.4655558055651189,0.3711670871410314,0.3534248524571423,0.23162049690031764,0.3453560202221013,0.46555580556511894,0.37116708714103136,0.9705882352941176,0.00912103875835768,0.00912103875835768
CMR,喀麦隆,120,2013,0.4320001235501391,0.2783724891459255,0.4908835181328671,0.5265505019101023,0.4321939850116616,0.4320001235501391,0.2783724891459255,0.49088351813286724,0.5265505019101022,0.4321939850116617,1.0,0.0,0.0
CPV,佛得角,132,2013,0.4437358438688521,0.2981130598929735,0.6042450255003149,0.5278210460124914,0.3447642440696286,0.44373584386885206,0.2981130598929735,0.604245025500315,0.5278210460124912,0.34476424406962863,1.0,-5.551115123125783e-17,5.551115123125783e-17
CAF,中非,140,2013,0.3714550446405074,0.1022987635757227,0.3355878829257845,0.530903591221787,0.5170299408387352,0.3765572547738131,0.1227076041089455,0.33558788292578456,0.530903591221787,0.5170299408387353,0.9705882352941176,0.005102210133305696,0.005102210133305696
TCD,乍得,148,2013,0.3809861667585729,0.1855880341668118,0.3458529169607481,0.5109074847466879,0.4815962311600439,0.39024247754326075,0.2226132773055632,0.34585291696074816,0.5109074847466878,0.4815962311600439,0.9705882352941176,0.00925631078468786,0.00925631078468786
COM,科摩罗,174,2013,0.4623549670305248,0.2826790369676932,0.4374315596194263,0.5394790173104542,0.5898302542245257,0.4623549670305249,0.28267903696769314,0.4374315596194264,0.5394790173104542,0.5898302542245258,1.0,1.1102230246251565e-16,1.1102230246251565e-16
COG,刚果（布）,178,2013,0.4843808618265751,0.3849716691581799,0.4075978698902573,0.5659758328768093,0.5789780753810541,0.48438086182657514,0.3849716691581799,0.40759786989025737,0.5659758328768092,0.5789780753810542,1.0,5.551115123125783e-17,5.551115123125783e-17
COD,刚果（金）,180,2013,0.366347113584191,0.2586332527413125,0.3303024841180207,0.4137759021197089,0.4626768153577216,0.366347113584191,0.2586332527413125,0.33030248411802077,0.4137759021197089,0.46267681535772165,1.0,0.0,0.0
BEN,贝宁,204,2013,0.460257524729242,0.2696443590559793,0.4392610340775686,0.5244352824633979,0.6076894233200217,0.4602575247292419,0.2696443590559793,0.4392610340775687,0.5244352824633978,0.6076894233200218,1.0,-5.551115123125783e-17,5.551115123125783e-17
GNQ,赤道几内亚,226,2013,0.4565182088632799,0.4885380145242848,0.1969568156089483,0.5480073462380693,0.592570659081817,0.49815078243020555,0.5860024811936513,0.2660226432072845,0.5480073462380692,0.5925706590818172,0.9117647058823528,0.04163257356692568,0.04163257356692568
ETH,埃塞俄比亚,231,2013,0.3963529361180323,0.24906576445145,0.4173680887921385,0.4575545463469911,0.4614233448815497,0.3963529361180323,0.2490657644514499,0.41736808879213855,0.45755454634699105,0.46142334488154974,1.0,0.0,0.0
ERI,厄立特里亚,232,2013,0.3113976366492344,0.1301021674824378,0.3305066921874171,0.4835406761714078,0.3014410107556748,0.3775137639012823,0.35552700096049833,0.36954636771754834,0.4835406761714077,0.3014410107556748,0.8529411764705882,0.06611612725204785,0.06611612725204785
DJI,吉布提,262,2013,0.3414760867425329,0.1762316421163796,0.4409532465496562,0.5384473999308885,0.2102720583732074,0.3509697584136551,0.2142063288008684,0.44095324654965623,0.5384473999308884,0.2102720583732074,0.9411764705882352,0.009493671671122195,0.009493671671122195
GAB,加蓬,266,2013,0.5741417416973716,0.528573949038097,0.5712278743032061,0.5547083408028602,0.6420568026453233,0.5741417416973716,0.528573949038097,0.5712278743032062,0.5547083408028601,0.6420568026453233,1.0,0.0,0.0
GMB,冈比亚,270,2013,0.442505249583992,0.2515554879558985,0.4627290448411542,0.5184930799394383,0.5372433855994769,0.442505249583992,0.2515554879558985,0.4627290448411543,0.5184930799394383,0.5372433855994769,1.0,0.0,0.0
GHA,加纳,288,2013,0.4694981806559553,0.2749606621004697,0.5237496417402158,0.5108051747996911,0.5684772439834443,0.46949818065595533,0.27496066210046965,0.523749641740216,0.5108051747996911,0.5684772439834445,1.0,5.551115123125783e-17,5.551115123125783e-17
GIN,几内亚,324,2013,0.4511286094844376,0.2594564015767642,0.4273899941995928,0.5075180411033232,0.6101500010580705,0.4511286094844376,0.25945640157676414,0.4273899941995928,0.5075180411033231,0.6101500010580705,1.0,0.0,0.0
CIV,科特迪瓦,384,2013,0.4596177118832494,0.3263848382960898,0.4516079070820456,0.5219237162214201,0.5385543859334422,0.4596177118832494,0.3263848382960898,0.4516079070820456,0.5219237162214201,0.5385543859334422,1.0,0.0,0.0
KEN,肯尼亚,404,2013,0.4345952642865642,0.2667912399689548,0.4420325218595129,0.5168563145924425,0.5127009807253468,0.43459526428656425,0.2667912399689548,0.442032521859513,0.5168563145924424,0.5127009807253468,1.0,5.551115123125783e-17,5.551115123125783e-17
LSO,莱索托,426,2013,0.4051281110052061,0.2876939932583461,0.3542433035988577,0.4932649073710319,0.4853102397925888,0.4155889760634081,0.28769399325834605,0.3960867638316657,0.4932649073710318,0.4853102397925888,0.9705882352941176,0.010460865058201985,0.010460865058201985
LBR,利比里亚,430,2013,0.3808954021863137,0.2135894052993495,0.339743261902127,0.4834981161480414,0.4867508253957368,0.3808954021863137,0.2135894052993495,0.33974326190212717,0.4834981161480414,0.4867508253957368,1.0,0.0,0.0
MDG,马达加斯加,450,2013,0.4131917672143587,0.2535401093851994,0.3695302310654534,0.4994009157860109,0.5302958126207713,0.4131917672143588,0.25354010938519933,0.36953023106545346,0.4994009157860109,0.5302958126207715,1.0,1.1102230246251565e-16,1.1102230246251565e-16
MWI,马拉维,454,2013,0.4180572244313594,0.241054822943963,0.3508600445952652,0.5055867264642874,0.5747273037219223,0.4180572244313595,0.24105482294396297,0.3508600445952652,0.5055867264642873,0.5747273037219224,1.0,1.1102230246251565e-16,1.1102230246251565e-16
MLI,马里,466,2013,0.4163644327152663,0.2736584494155522,0.465389131382286,0.4937031583903146,0.4327069916729124,0.4163644327152663,0.27365844941555206,0.46538913138228605,0.4937031583903146,0.43270699167291243,1.0,0.0,0.0
MUS,毛里求斯,480,2013,0.4804164427471302,0.4097682055733658,0.4993977425989577,0.6228622491296395,0.3896375736865576,0.5031399818382768,0.40976820557336574,0.5902918989635443,0.6228622491296394,0.38963757368655766,0.9705882352941176,0.022723539091146605,0.022723539091146605
MOZ,莫桑比克,508,2013,0.4229676907341624,0.2204954765357827,0.380183263817582,0.4746773031974782,0.6165147193858069,0.42296769073416246,0.2204954765357827,0.3801832638175821,0.4746773031974781,0.6165147193858069,1.0,5.551115123125783e-17,5.551115123125783e-17
NAM,纳米比亚,516,2013,0.5284879080005196,0.3989808303766259,0.5121605108420239,0.5225225666589701,0.6802877241244583,0.5284879080005196,0.3989808303766259,0.5121605108420239,0.52252256665897,0.6802877241244585,1.0,0.0,0.0
NER,尼日尔,562,2013,0.384353983621454,0.2506218805288315,0.3806640445088011,0.5124720915032773,0.3936579179449062,0.3843539836214539,0.2506218805288314,0.3806640445088012,0.5124720915032771,0.3936579179449061,1.0,-1.1102230246251565e-16,1.1102230246251565e-16
NGA,尼日利亚,566,2013,0.4326264937707773,0.3216029901028241,0.4487042981371039,0.5068783192901659,0.4533203675530154,0.4326264937707774,0.3216029901028241,0.448704298137104,0.5068783192901659,0.45332036755301547,1.0,1.1102230246251565e-16,1.1102230246251565e-16
GNB,几内亚（比绍）,624,2013,0.4419835497892778,0.2618417957974793,0.3541639763034704,0.4660254106725493,0.6859030163836122,0.4419835497892778,0.26184179579747924,0.3541639763034705,0.46602541067254927,0.6859030163836123,1.0,0.0,0.0
RWA,卢旺达,646,2013,0.4053884603224837,0.25460167384057,0.4829072836829387,0.5082866185672659,0.3757582651991605,0.40538846032248377,0.25460167384056986,0.4829072836829387,0.5082866185672659,0.3757582651991606,1.0,5.551115123125783e-17,5.551115123125783e-17
STP,圣多美和普林西比,678,2013,0.432846146715981,0.2874642909299132,0.3705051301278337,0.5231742890156629,0.5502408767905141,0.44970482886403235,0.2874642909299131,0.43793985872003915,0.5231742890156629,0.5502408767905143,0.9705882352941176,0.016858682148051363,0.016858682148051363
SEN,塞内加尔,686,2013,0.4963771878565324,0.270630873501071,0.5536459326372,0.5232809239597614,0.6379510213280971,0.4963771878565324,0.27063087350107096,0.5536459326372001,0.5232809239597613,0.6379510213280972,1.0,0.0,0.0
SYC,塞舌尔,690,2013,0.4898527790755307,0.2717436747572925,0.5997105077179261,0.4681707887220859,0.6197861451048186,0.5939939142928995,0.5105443276859843,0.7088623440444537,0.5367828403363409,0.6197861451048187,0.8529411764705882,0.10414113521736879,0.10414113521736879
SLE,塞拉利昂,694,2013,0.4439177964210938,0.2971444626831773,0.373150389479114,0.532635844024971,0.5727404894971129,0.4439177964210938,0.29714446268317724,0.37315038947911405,0.532635844024971,0.5727404894971129,1.0,0.0,0.0
ZAF,南非,710,2013,0.4657061907684212,0.4097836876161491,0.6567443059762296,0.4423235729772367,0.3539731965040694,0.4657061907684211,0.409783687616149,0.6567443059762296,0.4423235729772367,0.35397319650406944,1.0,-5.551115123125783e-17,5.551115123125783e-17
ZWE,津巴布韦,716,2013,0.446393335140251,0.2922591301053688,0.4307890264799339,0.4515845061190992,0.6109406778566018,0.4463933351402509,0.29225913010536875,0.430789026479934,0.4515845061190991,0.6109406778566019,1.0,-5.551115123125783e-17,5.551115123125783e-17
SWZ,斯威士兰,748,2013,0.4398189816833963,0.4138618943075752,0.3696142588656393,0.5746190789771959,0.4011806945831748,0.4398189816833963,0.41386189430757514,0.36961425886563937,0.5746190789771958,0.40118069458317474,1.0,0.0,0.0
TGO,多哥,768,2013,0.4297294531662264,0.2699304104187612,0.4163781727223041,0.4574475942851891,0.5751616352386514,0.42972945316622646,0.2699304104187611,0.41637817272230426,0.45744759428518905,0.5751616352386515,1.0,5.551115123125783e-17,5.551115123125783e-17
UGA,乌干达,800,2013,0.40601881454207,0.2611328941878856,0.3945657732415029,0.4736923215072413,0.4946842692316504,0.40601881454207006,0.26113289418788554,0.39456577324150294,0.4736923215072413,0.4946842692316505,1.0,5.551115123125783e-17,5.551115123125783e-17
TZA,坦桑尼亚,834,2013,0.4465342724448954,0.2484322902017713,0.4170480772094586,0.4968391586113977,0.6238175637569537,0.4465342724448954,0.24843229020177132,0.41704807720945863,0.49683915861139777,0.6238175637569537,1.0,0.0,0.0
BFA,布基纳法索,854,2013,0.4497257999383699,0.2556162901930305,0.4192027431231849,0.5076839253663168,0.6164002410709474,0.4497257999383699,0.2556162901930304,0.41920274312318495,0.5076839253663168,0.6164002410709474,1.0,0.0,0.0
ZMB,赞比亚,894,2013,0.4603863636327739,0.3440780594267659,0.3239096551039724,0.4905875591496605,0.6829701808506967,0.46038636363277385,0.3440780594267659,0.3239096551039724,0.4905875591496605,0.6829701808506967,1.0,-5.551115123125783e-17,5.551115123125783e-17
AGO,安哥拉,24,2014,0.472404618518674,0.3943909999799335,0.4702671116335872,0.53201501147607,0.492945350985105,0.4724046185186739,0.39439099997993343,0.47026711163358725,0.5320150114760699,0.49294535098510506,1.0,-1.1102230246251565e-16,1.1102230246251565e-16
BWA,博茨瓦纳,72,2014,0.5283225102196627,0.4597981605340158,0.502746863410443,0.5196603098695214,0.6310847070646708,0.5283225102196627,0.45979816053401573,0.502746863410443,0.5196603098695213,0.6310847070646708,1.0,0.0,0.0
BDI,布隆迪,108,2014,0.3531229613512541,0.2236258052747062,0.3340979533890889,0.4687075426391393,0.3860605441020822,0.36298893078841354,0.22362580527470624,0.3735618311377267,0.4687075426391393,0.3860605441020821,0.9705882352941176,0.00986596943715945,0.00986596943715945
CMR,喀麦隆,120,2014,0.4360417319197389,0.2794346726861769,0.502335926396292,0.5252450517423974,0.4371512768540893,0.4360417319197389,0.27943467268617683,0.5023359263962922,0.5252450517423973,0.4371512768540893,1.0,0.0,0.0
CPV,佛得角,132,2014,0.4469526565813064,0.2934548737924555,0.6232207773183165,0.5269182680793367,0.344216707135117,0.44695265658130645,0.2934548737924555,0.6232207773183166,0.5269182680793367,0.344216707135117,1.0,5.551115123125783e-17,5.551115123125783e-17
CAF,中非,140,2014,0.3824990060065739,0.1385375828518132,0.3357026524502864,0.5296614753611768,0.526094313363019,0.3894086482579877,0.16617615185746826,0.33570265245028663,0.5296614753611767,0.526094313363019,0.9705882352941176,0.006909642251413828,0.006909642251413828
TCD,乍得,148,2014,0.383324577167657,0.1885027265899744,0.3488067393057064,0.5141680890847672,0.4818207536901802,0.3927262599265224,0.22610945762543608,0.34880673930570644,0.514168089084767,0.48182075369018024,0.9705882352941176,0.009401682758865382,0.009401682758865382
COM,科摩罗,174,2014,0.4632960367179448,0.2789455725322309,0.440063130981197,0.5400208225069753,0.594154620851376,0.46329603671794484,0.27894557253223085,0.44006313098119715,0.5400208225069751,0.594154620851376,1.0,5.551115123125783e-17,5.551115123125783e-17
COG,刚果（布）,178,2014,0.4864762678214661,0.3660435512317959,0.4174976095830583,0.5744101117906029,0.5879537986804073,0.486476267821466,0.3660435512317958,0.41749760958305826,0.5744101117906026,0.5879537986804074,1.0,-5.551115123125783e-17,5.551115123125783e-17
COD,刚果（金）,180,2014,0.3761825504023543,0.2694670522376588,0.3407359658922223,0.4176966687896497,0.4768305146898863,0.37618255040235427,0.2694670522376587,0.3407359658922224,0.41769666878964967,0.47683051468988624,1.0,-5.551115123125783e-17,5.551115123125783e-17
BEN,贝宁,204,2014,0.4583380274215389,0.2719273247890137,0.4285301640447411,0.5258631277082162,0.6070314931441847,0.45833802742153884,0.2719273247890136,0.4285301640447412,0.525863127708216,0.6070314931441848,1.0,-5.551115123125783e-17,5.551115123125783e-17
GNQ,赤道几内亚,226,2014,0.4640569405245476,0.4729952754614314,0.2243629834792178,0.5584882224042588,0.6003812807532825,0.507316905747165,0.5673589296488517,0.30303919018226727,0.5584882224042587,0.6003812807532826,0.9117647058823528,0.043259965222617436,0.043259965222617436
ETH,埃塞俄比亚,231,2014,0.3972573963911192,0.2405447310613863,0.4182544949606575,0.4624123053785076,0.4678180541639254,0.3972573963911192,0.24054473106138624,0.4182544949606576,0.46241230537850747,0.4678180541639254,1.0,0.0,0.0
ERI,厄立特里亚,232,2014,0.3156608009092026,0.1312206383634148,0.3329477064082524,0.4900134386978067,0.3084614201673365,0.3823334984900393,0.3585834188947274,0.3722757162002865,0.49001343869780667,0.30846142016733646,0.8529411764705882,0.06667269758083666,0.06667269758083666
DJI,吉布提,262,2014,0.4037124546764348,0.4081351031168593,0.4515780788683114,0.5387695393305363,0.2163670973900323,0.40371245467643485,0.40813510311685924,0.4515780788683116,0.5387695393305362,0.2163670973900323,1.0,5.551115123125783e-17,5.551115123125783e-17
GAB,加蓬,266,2014,0.579291183879875,0.5271335004372277,0.57813755035439,0.5624625750097433,0.649431109718139,0.579291183879875,0.5271335004372276,0.5781375503543901,0.5624625750097432,0.649431109718139,1.0,0.0,0.0
GMB,冈比亚,270,2014,0.4509875900207754,0.2469695657867424,0.4824907836605349,0.5181202771794254,0.556369733456399,0.45098759002077543,0.24696956578674245,0.482490783660535,0.5181202771794253,0.5563697334563991,1.0,5.551115123125783e-17,5.551115123125783e-17
GHA,加纳,288,2014,0.4729916556055643,0.2839768462334719,0.5334052049092666,0.5055036081599276,0.5690809631195913,0.4729916556055644,0.2839768462334718,0.5334052049092667,0.5055036081599275,0.5690809631195914,1.0,1.1102230246251565e-16,1.1102230246251565e-16
GIN,几内亚,324,2014,0.4560325736602903,0.2663687723365963,0.4442173515384765,0.5043755873085616,0.6091685834575269,0.4560325736602903,0.26636877233659617,0.4442173515384765,0.5043755873085616,0.6091685834575269,1.0,0.0,0.0
CIV,科特迪瓦,384,2014,0.4638295541304482,0.3302676354278486,0.4606968336901747,0.5255512250819669,0.5388025223218026,0.46382955413044824,0.33026763542784854,0.46069683369017483,0.5255512250819669,0.5388025223218027,1.0,5.551115123125783e-17,5.551115123125783e-17
KEN,肯尼亚,404,2014,0.4368928527167965,0.2649882751727146,0.4485125038003894,0.5161064740384785,0.5179641578556036,0.4368928527167965,0.26498827517271456,0.4485125038003894,0.5161064740384784,0.5179641578556036,1.0,0.0,0.0
LSO,莱索托,426,2014,0.4106077801707338,0.2904484992864657,0.3695907265793436,0.4927381049887863,0.4896537898283398,0.4215218572421453,0.29044849928646566,0.4132470348649896,0.4927381049887863,0.48965378982833974,0.9705882352941176,0.01091407707141151,0.01091407707141151
LBR,利比里亚,430,2014,0.387553781204211,0.2241843835073473,0.3611187795694139,0.4779822333771912,0.4869297283628915,0.387553781204211,0.2241843835073473,0.3611187795694141,0.47798223337719115,0.4869297283628916,1.0,0.0,0.0
MDG,马达加斯加,450,2014,0.4240319965380286,0.2701531429767099,0.3942598260070749,0.498750001609567,0.5329650155587625,0.4240319965380286,0.2701531429767099,0.3942598260070749,0.498750001609567,0.5329650155587626,1.0,0.0,0.0
MWI,马拉维,454,2014,0.421110219585546,0.2493597681728938,0.3462971056581458,0.5084261274898606,0.5803578770212842,0.42111021958554606,0.24935976817289374,0.34629710565814587,0.5084261274898605,0.5803578770212843,1.0,5.551115123125783e-17,5.551115123125783e-17
MLI,马里,466,2014,0.4207332837318994,0.2755918801925205,0.4778494942482975,0.4982254964804979,0.4312662640062816,0.4207332837318994,0.27559188019252046,0.4778494942482976,0.49822549648049785,0.4312662640062817,1.0,0.0,0.0
MUS,毛里求斯,480,2014,0.4862352151000411,0.4163247630958959,0.5195429871212304,0.6180391796952384,0.3910339304877999,0.5098754008084115,0.4163247630958958,0.6141037299547123,0.6180391796952382,0.39103393048779994,0.9705882352941176,0.023640185708370454,0.023640185708370454
