Alpha-3 code,CountryName_CN,Numeric,Year,SDI,SDI_Economy,SDI_Society,SDI_Resource,SDI_Ecology,SDI_Economy_TwoStage,SDI_Society_TwoStage,SDI_Resource_TwoStage,SDI_Ecology_TwoStage,SDI_TwoStage,rank_global_critic,rank_two_stage,rank_change_two_stage_minus_global,abs_rank_change,sdi_difference
MDG,马达加斯加,450,2009,0.41948400041712386,0.2175465954986012,0.33988590678165514,0.5033099154595632,0.5088135179105238,0.22156967844217945,0.35582718893130627,0.5027106127153663,0.5228728932225217,0.40074509332784347,30.0,33.0,3.0,3.0,-0.018738907089280388
MDG,马达加斯加,450,2010,0.42675812851833267,0.23858635082011612,0.35236500057568904,0.5030646713489504,0.5112150841851697,0.24227890696447824,0.36775197918327734,0.5025290187329063,0.5247242620048105,0.40932104172136813,31.0,32.0,1.0,1.0,-0.01743708679696454
MDG,马达加斯加,450,2011,0.42981614095054915,0.24563376293623143,0.35600287034948364,0.5015070399961805,0.5150136089802418,0.2490226866441198,0.37133801892958673,0.501010497554128,0.5288469328709162,0.41255453399968767,29.0,31.0,2.0,2.0,-0.017261606950861486
MDG,马达加斯加,450,2012,0.43266113762271835,0.24395857320617492,0.3654813120082487,0.4982031705506973,0.517659323358612,0.24756785990002425,0.3818304666867418,0.49773536273536134,0.5316895293384121,0.4147058046651349,30.0,32.0,2.0,2.0,-0.017955332957583447
MDG,马达加斯加,450,2013,0.4297526442440766,0.2502535539299488,0.3531605151721267,0.49991417146008776,0.5163842759457078,0.25354010938519933,0.36953023106545346,0.4994009157860109,0.5302958126207715,0.4131917672143588,32.0,34.0,2.0,2.0,-0.016560877029717813
MDG,马达加斯加,450,2014,0.4401502862761694,0.2673027622857545,0.3782187189974995,0.4993005348292374,0.5188363853824471,0.2701531429767099,0.3942598260070749,0.498750001609567,0.5329650155587626,0.4240319965380286,31.0,31.0,0.0,0.0,-0.016118289738140834
MDG,马达加斯加,450,2015,0.44052241904822254,0.26662265734435364,0.38443784236854706,0.49530905606638975,0.5173644504975449,0.26951485813244136,0.39991180743640814,0.4947833460828851,0.5313464167278091,0.4238891070948859,31.0,33.0,2.0,2.0,-0.016633311953336616
MDG,马达加斯加,450,2016,0.4397531430082796,0.2730812503483912,0.37857763391804733,0.49574940867838235,0.5174055134708748,0.2757550660013421,0.3943960802321482,0.49519567755864874,0.5314061446431445,0.4241882421088209,31.0,33.0,2.0,2.0,-0.015564900899458722
MDG,马达加斯加,450,2017,0.4418907888067073,0.2759692860147566,0.3776824116281512,0.49832589944027395,0.5214746873181961,0.27843409302369915,0.3928574450123974,0.49778092239270666,0.5355243445962754,0.42614920125626965,32.0,34.0,2.0,2.0,-0.01574158755043764
MDG,马达加斯加,450,2018,0.4444107985495595,0.2770104273638017,0.3829188009833102,0.5021551535365639,0.5215779793921116,0.2792353814579626,0.3979445047865952,0.5017058125150113,0.5356581687744253,0.4286359668834986,32.0,33.0,1.0,1.0,-0.015774831666060918
MDG,马达加斯加,450,2019,0.4365395762399187,0.2669638091713888,0.36295212912715225,0.5020701003793413,0.519809889199614,0.26976405934625547,0.3769957628610431,0.5015955098662649,0.5337318645847389,0.42052179916457555,34.0,38.0,4.0,4.0,-0.01601777707534313
MDG,马达加斯加,450,2020,0.43682123347876733,0.24458717327197363,0.3753229903275883,0.4947395710531127,0.5228809016025531,0.24729811543134517,0.3886107432261418,0.49445018486065195,0.5371224316332238,0.4168703687878407,35.0,38.0,3.0,3.0,-0.019950864690926662
MDG,马达加斯加,450,2021,0.44083051289468556,0.2608491846093646,0.3826847085783655,0.49505409448341303,0.5218659981619262,0.26381487420968436,0.3957749602336398,0.4947319329733963,0.5359917380035397,0.42257837635506507,36.0,38.0,2.0,2.0,-0.01825213653962049
MWI,马拉维,454,2001,0.4117753015314643,0.2510420504451007,0.23222437955974137,0.49740693684596077,0.5660764517286733,0.25332476683402405,0.24516774429483298,0.4967219616469549,0.5703390205942769,0.3913883733425222,17.0,24.0,7.0,7.0,-0.02038692818894211
MWI,马拉维,454,2002,0.41393751750433844,0.22775736575124853,0.2371556826286637,0.5069943541019812,0.5709370990888782,0.2306755967080858,0.2501477465676568,0.5062415907865232,0.5757551105909502,0.39070501116330403,18.0,28.0,10.0,10.0,-0.02323250634103441
MWI,马拉维,454,2003,0.41693177878558746,0.24783173601734101,0.24347491716555056,0.5011373586895722,0.5701470740917762,0.25163195880591177,0.25650275380765786,0.5004043699309827,0.5749860754596986,0.3958812895010627,20.0,26.0,6.0,6.0,-0.021050489284524743
MWI,马拉维,454,2004,0.42083019052238774,0.24010988310824394,0.25241770284251586,0.5078387752109612,0.5725554213799321,0.24415244668300978,0.2668926275662895,0.5070149490533893,0.5776582894028353,0.398929578176381,19.0,26.0,7.0,7.0,-0.021900612346006765
MWI,马拉维,454,2005,0.4208549986119045,0.23538788725194745,0.2607680368617036,0.5073672422938432,0.5678431465909292,0.2394491013148036,0.27531463868140177,0.5065282452158918,0.5725820542667005,0.3984685098696994,19.0,28.0,9.0,9.0,-0.022386488742205113
MWI,马拉维,454,2006,0.42488331485065306,0.24805767667873976,0.2621559040768392,0.5088085533643062,0.5723691626272541,0.25164771519895357,0.2770775983876578,0.5079241531971149,0.5775945358110647,0.4035610006486977,21.0,29.0,8.0,8.0,-0.02132231420195535
MWI,马拉维,454,2007,0.4239294510711313,0.255638351566345,0.269894385006036,0.5074293107252249,0.561533841868562,0.25952868979716803,0.2848930718503739,0.5065293469933242,0.5658781713096149,0.4042073199876203,23.0,30.0,7.0,7.0,-0.019722131083511008
MWI,马拉维,454,2008,0.42783092536424094,0.24519955397822402,0.28560258685058865,0.5063632293020889,0.5639224984049365,0.24927288942362807,0.3002073415864051,0.5054487414537779,0.5685551214263085,0.4058710234725299,23.0,30.0,7.0,7.0,-0.021959901891711042
MWI,马拉维,454,2009,0.4373786806573118,0.2554432811671513,0.3035734065325044,0.5119649994109665,0.5686677946155679,0.2592421204757733,0.319612101853509,0.5109585593689724,0.5738198193256238,0.4159081502559696,24.0,25.0,1.0,1.0,-0.02147053040134217
MWI,马拉维,454,2010,0.43758105903603295,0.24373817989094773,0.31198356267628563,0.5159799266610289,0.5643425252390165,0.24784557309970656,0.3276551494199156,0.5148868454112175,0.5691700920426986,0.4148894149933846,25.0,30.0,5.0,5.0,-0.02269164404264834
MWI,马拉维,454,2011,0.4422205482069652,0.24392546585937405,0.32073937469270103,0.5165845371851722,0.5695805600533634,0.24780236914392656,0.3362533431347062,0.5154799942382533,0.574944469930444,0.4186200441118325,25.0,28.0,3.0,3.0,-0.0236005040951327
MWI,马拉维,454,2012,0.4414870232903726,0.2456748963774504,0.3224812827868017,0.5089620159815202,0.5699051381412453,0.2491580012409979,0.3377656607042208,0.5079210193592786,0.5753650080933335,0.4175524223494577,27.0,31.0,4.0,4.0,-0.023934600940914874
MWI,马拉维,454,2013,0.44370812990841235,0.23722278144265757,0.33624358961188233,0.5066218504749403,0.5692676787156773,0.24105482294396297,0.3508600445952652,0.5055867264642873,0.5747273037219224,0.4180572244313595,27.0,31.0,4.0,4.0,-0.025650905477052843
MWI,马拉维,454,2014,0.44633349431728964,0.24569282741832466,0.333018694838512,0.5095039342410914,0.5743665901801189,0.24935976817289374,0.34629710565814587,0.5084261274898605,0.5803578770212843,0.42111021958554606,28.0,33.0,5.0,5.0,-0.025223274731743572
MWI,马拉维,454,2015,0.453641920361817,0.23913097240436273,0.34196549515614594,0.5111037325787128,0.5886504872417255,0.24305282937645506,0.35465500796467436,0.510011979340017,0.5935186800052374,0.42530962417159596,27.0,31.0,4.0,4.0,-0.02833229619022104
MWI,马拉维,454,2016,0.45497480703966536,0.23921195725055794,0.34548920504106145,0.5065813694979829,0.5920292145113918,0.2430454485985868,0.3579752461970551,0.5055192588274311,0.5972724265742644,0.4259530950493344,28.0,31.0,3.0,3.0,-0.02902171199033099
MWI,马拉维,454,2017,0.45808530137055137,0.22791224564206772,0.3478643236834242,0.51698913956868,0.5967546591551215,0.23253427758234446,0.36027550544996356,0.5158282656457261,0.6019659628415694,0.4276510028799009,27.0,33.0,6.0,6.0,-0.03043429849065049
MWI,马拉维,454,2018,0.45711903746415883,0.22770081313198057,0.3518591163586449,0.5213108794261637,0.5884584187474201,0.2324562144104152,0.3645223890001809,0.5201385139778125,0.5929610264349038,0.42751953595582814,28.0,35.0,7.0,7.0,-0.029599501508330683
MWI,马拉维,454,2019,0.46185534990913024,0.23870013941967125,0.3637394111737982,0.5256790350881569,0.5853560079508996,0.24328170975718316,0.3767985896717676,0.5245516490370709,0.5896655599676993,0.4335743771084303,28.0,32.0,4.0,4.0,-0.028280972800699966
MWI,马拉维,454,2020,0.4657913599019575,0.22625079235599674,0.372982809183377,0.5243161237526265,0.5939717151356193,0.23081165737339293,0.385390432151197,0.5230444013246042,0.5991408745283454,0.4345968413443849,28.0,31.0,3.0,3.0,-0.031194518557572604
MWI,马拉维,454,2021,0.47127102974866275,0.23132456064594067,0.3863058412242125,0.5259621133468714,0.5954524582809128,0.2360238523264661,0.397866125981504,0.5247827898485541,0.6008224519537569,0.43987380502757034,28.0,31.0,3.0,3.0,-0.03139722472109241
MLI,马里,466,2001,0.3603824265226344,0.2855943732188031,0.3190907267532985,0.5165290445401539,0.33110234359657603,0.29001616187948276,0.33877517033620363,0.5156882044853649,0.3538185992159773,0.3745745339792571,38.0,32.0,-6.0,6.0,0.014192107456622693
MLI,马里,466,2002,0.3593183309002607,0.2818572219218791,0.3200113833379761,0.5052360684178226,0.3352798560260448,0.2851875510909031,0.3393764537084318,0.5047474319602123,0.3577233008157919,0.37175868439383475,39.0,37.0,-2.0,2.0,0.01244035349357403
MLI,马里,466,2003,0.36424791299248355,0.2825502970796907,0.3279753718028922,0.5149552072127824,0.33653225488878313,0.2865974480398773,0.34699495785604634,0.514097309515392,0.3590730226748654,0.3766906845215453,38.0,37.0,-1.0,1.0,0.012442771529061758
MLI,马里,466,2004,0.3875027755639217,0.26955048895324435,0.3351079657744012,0.5172397443684056,0.39801733434271824,0.2733572320580481,0.3540267938133151,0.5163598303235384,0.41869696515612614,0.3906102053377569,32.0,31.0,-1.0,1.0,0.003107429773835213
MLI,马里,466,2005,0.38933487347412515,0.2647139048274457,0.3376517482912727,0.5214289528740741,0.4003314733775045,0.26827301926345337,0.35663802601117245,0.5204224315846111,0.4212097120148881,0.39163579721853126,33.0,31.0,-2.0,2.0,0.0023009237444061026
MLI,马里,466,2006,0.38979445629820925,0.2793314782583783,0.34048614023004853,0.5072391384277454,0.40216718205784857,0.28234490457701444,0.3593203959459664,0.5066932340095626,0.42305839006982887,0.3928542311505931,35.0,33.0,-2.0,2.0,0.0030597748523838453
MLI,马里,466,2007,0.3900094894323791,0.2641274104613481,0.3497652134007085,0.5052200531951386,0.4019087303034618,0.26738692742295145,0.36841764077540784,0.5046844640999012,0.4225348291299789,0.39075596535705986,36.0,34.0,-2.0,2.0,0.0007464759246807451
MLI,马里,466,2008,0.39202198657394577,0.2629675955743248,0.353921934745797,0.5089392907508326,0.4023520551577391,0.26629257341466755,0.37240429037745265,0.5082582322586944,0.42302470016017224,0.39249494905274673,37.0,34.0,-3.0,3.0,0.00047296247880096454
MLI,马里,466,2009,0.39355492909246054,0.265765786606765,0.3601961558911692,0.5024131086438607,0.40422212881881525,0.2693376120939238,0.3783138169957106,0.5019154774972422,0.42504254831051674,0.39365236372434836,38.0,34.0,-4.0,4.0,9.74346318878272e-05
MLI,马里,466,2010,0.39838594423868157,0.26089308803158734,0.37980973373119126,0.49952570510187433,0.40503469212100845,0.2646219371659599,0.39664875026928714,0.4991352434247391,0.4256608425923605,0.39651669336308665,36.0,35.0,-1.0,1.0,-0.0018692508755949189
MLI,马里,466,2011,0.40338654696942233,0.2668933512983103,0.3975516767726404,0.49362839101056494,0.4056238465616477,0.2701578116861133,0.41299571871211455,0.4934117436538086,0.42614861298279305,0.4006784717587074,37.0,34.0,-3.0,3.0,-0.002708075210714922
MLI,马里,466,2012,0.40694782061641227,0.27020081080430125,0.41135150087026157,0.48516539799223196,0.4079011638980237,0.2730189567330089,0.42535071530390295,0.48519837475389466,0.42827709575818323,0.4029612856372474,37.0,35.0,-2.0,2.0,-0.003986534979164846
MLI,马里,466,2013,0.4226846918047887,0.2702782252081445,0.4532696308834753,0.4939735109033824,0.41209259929609837,0.27365844941555206,0.46538913138228605,0.4937031583903146,0.43270699167291243,0.4163644327152663,35.0,32.0,-3.0,3.0,-0.006320259089522384
MLI,马里,466,2014,0.42780228330490266,0.2720683114045147,0.46811583209065255,0.498672917935704,0.4107785819663032,0.27559188019252046,0.4778494942482976,0.49822549648049785,0.4312662640062817,0.4207332837318994,35.0,34.0,-1.0,1.0,-0.007068999573003276
MLI,马里,466,2015,0.42686940938559786,0.2703027731640271,0.46826470538477727,0.49842090291668295,0.40887981307541127,0.27372898798185596,0.4781174221857106,0.49793613032109457,0.4291891922704197,0.4197429331897702,34.0,34.0,0.0,0.0,-0.00712647619582768
MLI,马里,466,2016,0.4252784917942499,0.2684713410118403,0.46574928646664426,0.49203589721910107,0.4108807649349937,0.2719992509495011,0.47629376330120066,0.49171286976065975,0.4311832649667961,0.4177972872445394,35.0,35.0,0.0,0.0,-0.007481204549710518
MLI,马里,466,2017,0.42719810782302176,0.2648776368269557,0.4713015043009047,0.4954523931581915,0.410994101187814,0.2685814791496917,0.48074894348673863,0.49501344328387065,0.4312520144222769,0.4188989700856445,37.0,37.0,0.0,0.0,-0.008299137737377282
MLI,马里,466,2018,0.43383786478217984,0.27252251061591815,0.4889276249868767,0.4942463796986903,0.41288644109313954,0.2758773190305652,0.49854729855654534,0.49390597735399683,0.43321127837415346,0.42538546832881524,37.0,37.0,0.0,0.0,-0.008452396453364597
MLI,马里,466,2019,0.43418656794245,0.2673385274508178,0.4921981559050595,0.49274226064808757,0.4139372191256624,0.2708392713562013,0.5013910824745682,0.4924440451122575,0.43426886486540833,0.4247358159521088,36.0,35.0,-1.0,1.0,-0.009450751990341177
MLI,马里,466,2020,0.45153024921300605,0.28655261943618077,0.5457825845990326,0.48772786713025573,0.41411818026097935,0.28904401055906176,0.5572597576010264,0.48768136897613124,0.4344498747432414,0.44210875296986524,31.0,29.0,-2.0,2.0,-0.009421496243140814
MLI,马里,466,2021,0.4424740985016064,0.27639843675964304,0.5418998612063286,0.4566046830215145,0.41395839072264706,0.2794676692022401,0.5530321544048026,0.4576029947620327,0.4342213016844451,0.4310810300133801,34.0,34.0,0.0,0.0,-0.011393068488226299
MUS,毛里求斯,480,2001,0.44209448202709273,0.40242398154285575,0.39897993325006803,0.6274290152015378,0.37983826378067964,0.4062877421997584,0.41052144913110866,0.6282232390163988,0.3931704456979745,0.45955071901131006,12.0,5.0,-7.0,7.0,0.017456236984217333
MUS,毛里求斯,480,2002,0.44465513163735476,0.39973109203342644,0.4138726275214859,0.6213403651461201,0.38070809900414104,0.403089380807428,0.4244411364304268,0.6219059867758588,0.39434291508723324,0.4609448547752368,13.0,6.0,-7.0,7.0,0.016289723137882017
MUS,毛里求斯,480,2003,0.4445889368953508,0.3919570882138068,0.42004986247516846,0.6196952969076209,0.380002916736604,0.3962600912709951,0.4300742051149857,0.6201673566594403,0.39352446513724887,0.4600065295456675,13.0,7.0,-6.0,6.0,0.015417592650316725
MUS,毛里求斯,480,2004,0.4483822267681307,0.38636495800155995,0.43474679503771824,0.6238973156141994,0.37938492420932246,0.391731003448245,0.44376339299011464,0.6244673299870865,0.39274343770805575,0.46317629103337554,13.0,6.0,-7.0,7.0,0.014794064265244822
MUS,毛里求斯,480,2005,0.4558891989580542,0.3859168566867868,0.4719106547408536,0.6171056915443589,0.3773941810897245,0.3911006421239038,0.4828371142546707,0.6173156881211286,0.3905033650218146,0.4704392023803794,10.0,5.0,-5.0,5.0,0.014550003422325208
MUS,毛里求斯,480,2006,0.4575304588245842,0.3920408223313666,0.4786559067855183,0.6133724112423935,0.3769583171826777,0.39755513910979196,0.48906150462357056,0.613382165252734,0.38984016955026357,0.47245974463409,13.0,6.0,-7.0,7.0,0.01492928580950581
MUS,毛里求斯,480,2007,0.46238320469070243,0.39607073228767,0.490687691465475,0.6181171190087494,0.37718489894654983,0.40215182256581045,0.4998826794304972,0.61818521891403,0.3897906267727698,0.47750258692077685,14.0,5.0,-9.0,9.0,0.015119382230074419
MUS,毛里求斯,480,2008,0.4644365461093147,0.38490203233781933,0.503371249653399,0.6216131777125606,0.37581086818784465,0.39165352485222493,0.5115740980744209,0.6217822782681148,0.38818245593432726,0.47829808928227197,13.0,5.0,-8.0,8.0,0.013861543172957291
MUS,毛里求斯,480,2009,0.4685242526357962,0.3844881024848987,0.5144184631200107,0.6235550551090044,0.3779278853981764,0.3915008433612257,0.521968395087668,0.6237733169206817,0.39090834171656064,0.482037724271534,13.0,5.0,-8.0,8.0,0.013513471635737795
MUS,毛里求斯,480,2010,0.47806659909881216,0.38412990083717063,0.5434099134420786,0.6360845390549017,0.3758278345699086,0.3912716948081613,0.5497258719028097,0.6366883699552278,0.38828711036667063,0.4914932617582174,11.0,4.0,-7.0,7.0,0.01342666265940523
MUS,毛里求斯,480,2011,0.47746891636503536,0.38334654354147485,0.5506201128556802,0.6225017490043732,0.37734028259028835,0.3911984077670819,0.555933914714839,0.6224381754858774,0.3893674215102165,0.4897344798695037,14.0,6.0,-8.0,8.0,0.012265563504468335
MUS,毛里求斯,480,2012,0.48711895437781955,0.3991267827183509,0.5763995284890802,0.6246218450916077,0.37789872215816095,0.40665297567373865,0.5794923769133947,0.6246261002012143,0.3899866654901696,0.5001895295696293,10.0,5.0,-5.0,5.0,0.013070575191809708
MUS,毛里求斯,480,2013,0.4902032391010109,0.40222952876175916,0.5882221009008126,0.6229434522894255,0.3776455979440781,0.40976820557336574,0.5902918989635443,0.6228622491296394,0.38963757368655766,0.5031399818382768,10.0,5.0,-5.0,5.0,0.012936742737265916
MUS,毛里求斯,480,2014,0.4973794857657479,0.4087680523523709,0.6136462333574403,0.6183766583539735,0.37913053839673466,0.4163247630958958,0.6141037299547123,0.6180391796952382,0.39103393048779994,0.5098754008084115,9.0,5.0,-4.0,4.0,0.012495915042663619
MUS,毛里求斯,480,2015,0.5005033271411349,0.41150192955622017,0.6108897349518717,0.6359436535379517,0.3781755367690623,0.4190160971630337,0.6081999779194904,0.6363990303285559,0.38989280690609174,0.513376978079293,10.0,4.0,-6.0,6.0,0.012873650938158065
MUS,毛里求斯,480,2016,0.5043314719380193,0.41348537683667114,0.627514013284725,0.6345932296154848,0.3767613743104538,0.42178903656962957,0.6236016853629137,0.634946207365971,0.3882490011129373,0.5171464826028629,8.0,5.0,-3.0,3.0,0.012815010664843585
MUS,毛里求斯,480,2017,0.5037833417962118,0.4113793624163639,0.6363771277415369,0.6257112937354422,0.3750321456364461,0.4199266857387615,0.6316554792151641,0.6255438246536094,0.38594798485382725,0.5157684936153406,10.0,5.0,-5.0,5.0,0.011985151819128848
MUS,毛里求斯,480,2018,0.5087928011792402,0.41768144073002583,0.6410820194448834,0.6411774533874361,0.3737732764672059,0.4267488421927193,0.6360592450962258,0.6421399293901918,0.3843674006592547,0.522328854334598,10.0,5.0,-5.0,5.0,0.013536053155357775
MUS,毛里求斯,480,2019,0.5221685742942447,0.41793390652623513,0.6804562889255726,0.6501075065272806,0.37639773088337986,0.427684294844362,0.6757139648570376,0.6516096878099796,0.38760666542816546,0.5356536532348861,6.0,4.0,-2.0,2.0,0.013485078940641437
MUS,毛里求斯,480,2020,0.5219372439006452,0.38759508211485827,0.6919383440023927,0.6471157076700571,0.3805142916573869,0.39680603485845106,0.6865912798320678,0.6489998296331155,0.3926570278726022,0.5312635430490592,9.0,4.0,-5.0,5.0,0.009326299148413986
MUS,毛里求斯,480,2021,0.5281533227443074,0.41143729555385333,0.7099125265581437,0.6390587120675149,0.38039125981889493,0.42226675885608256,0.7033808211410254,0.6406572943224477,0.392540458423583,0.5397113331857847,8.0,5.0,-3.0,3.0,0.011558010441477307
MOZ,莫桑比克,508,2001,0.4001668154750458,0.2519488987328235,0.2858483053516328,0.39981943360147154,0.5465598207429766,0.2559774913405389,0.303293024257544,0.4022077906110297,0.5520476448415643,0.3783814877626692,22.0,30.0,8.0,8.0,-0.021785327712376568
MOZ,莫桑比克,508,2002,0.4069418955478307,0.24912899993794002,0.28664443575065995,0.40894055324298373,0.5602990924406318,0.25297614400559026,0.30412016111399054,0.4110755439852383,0.5662152849782279,0.38359678352076176,23.0,30.0,7.0,7.0,-0.02334511202706896
MOZ,莫桑比克,508,2003,0.4092023942120923,0.2489098014212643,0.2883376800186393,0.4111881296001674,0.5639236875426327,0.25250216787707025,0.30578010771897485,0.4132162643815453,0.5695089945410378,0.385251883629657,23.0,30.0,7.0,7.0,-0.023950510582435303
MOZ,莫桑比克,508,2004,0.425627393246772,0.2526993068462077,0.3019054487680111,0.4222927048621645,0.5902937273347897,0.2560685468372597,0.3202743144022819,0.4241133572218608,0.5952925888851228,0.3989372018366313,18.0,25.0,7.0,7.0,-0.02669019141014073
MOZ,莫桑比克,508,2005,0.42876048501047753,0.25775443700500295,0.31254381209031246,0.4303210101871267,0.5838404594137396,0.2607846831086887,0.3304293515786683,0.4319498738366948,0.5883017930382863,0.40286642539058454,17.0,24.0,7.0,7.0,-0.025894059619892995
MOZ,莫桑比克,508,2006,0.4338403497302344,0.2710859914758543,0.3139570587863117,0.4388917497658983,0.5868954137956335,0.2737995381947085,0.33188235325606075,0.4403112303128287,0.5916847733490211,0.4094194737781548,18.0,24.0,6.0,6.0,-0.02442087595207959
MOZ,莫桑比克,508,2007,0.43812671560802663,0.26646863321100606,0.31820532889326686,0.46711973309924804,0.5806697599266337,0.26932500376163115,0.33597372404333825,0.46764111946919795,0.5849438752343015,0.4144709306271172,19.0,23.0,4.0,4.0,-0.023655784980909422
MOZ,莫桑比克,508,2008,0.44165984529902214,0.26083095815278556,0.32628500871986443,0.4706955565493786,0.5838164232389045,0.26395099533184785,0.3435746465338357,0.4711290990922996,0.588338750075077,0.41674837275826504,19.0,23.0,4.0,4.0,-0.024911472540757096
MOZ,莫桑比克,508,2009,0.44739221441563526,0.25396327494019094,0.3448538326981535,0.46919182991587516,0.587876802383547,0.2574455974465957,0.3624202903720922,0.46965596081351274,0.5928117324587322,0.42058339527273325,19.0,23.0,4.0,4.0,-0.026808819142902007
MOZ,莫桑比克,508,2010,0.45801979630426476,0.25955846626996587,0.35508044371983166,0.4810190568478189,0.5999605300117243,0.2623954594073127,0.37225316522938934,0.48112407200077656,0.6039095711819361,0.4299205669548537,20.0,23.0,3.0,3.0,-0.02809922934941106
MOZ,莫桑比克,508,2011,0.45709295089101076,0.24328905413648277,0.356830771979912,0.47159628945791987,0.607303520088035,0.24679277933280408,0.37366730126224285,0.4719286373009229,0.6117423117067551,0.4260327574006812,22.0,25.0,3.0,3.0,-0.03106019349032957
MOZ,莫桑比克,508,2012,0.4536626247595442,0.2085921269207183,0.35670645251664623,0.47523054831885375,0.6084504550888362,0.21323274574335946,0.37306730884362116,0.4753721575075298,0.6126107379962985,0.41857073752270224,23.0,30.0,7.0,7.0,-0.03509188723684198
MOZ,莫桑比克,508,2013,0.4586776353774171,0.2161657770433392,0.36569770495084175,0.4745525242442037,0.6125935074976878,0.2204954765357827,0.3801832638175821,0.4746773031974781,0.6165147193858069,0.42296769073416246,24.0,30.0,6.0,6.0,-0.035709944643254665
MOZ,莫桑比克,508,2014,0.46727613804322504,0.2283521062492008,0.3807716827434561,0.47851374338180497,0.617317200943613,0.23244841246386774,0.3925974422693504,0.47846295565267355,0.6216976439794921,0.43130161359134594,23.0,30.0,7.0,7.0,-0.0359745244518791
MOZ,莫桑比克,508,2015,0.4625438599622317,0.2138919382170637,0.37473831957054626,0.4806632645158433,0.6132021906087867,0.218515712970182,0.38539531169381497,0.4805259716955148,0.6172418923620016,0.4254197221803783,23.0,30.0,7.0,7.0,-0.03712413778185336
MOZ,莫桑比克,508,2016,0.45950450683430405,0.2261819066819682,0.3560866477424545,0.48101589692414015,0.6153045908044168,0.22977822087941466,0.36811861016687214,0.480834481568406,0.6195831902800413,0.4245786257236835,26.0,32.0,6.0,6.0,-0.03492588111062056
MOZ,莫桑比克,508,2017,0.4636817601281614,0.2672884666162513,0.34977496536758435,0.4842744257905284,0.6151369712542539,0.26914451928608796,0.3630411986881361,0.48408469466391757,0.6194340953209772,0.43392612698977967,25.0,30.0,5.0,5.0,-0.029755633138381754
MOZ,莫桑比克,508,2018,0.4682764550144975,0.2532479233750833,0.37580302273721444,0.4872884899297708,0.6100321901018959,0.2553258518348795,0.38881962348029037,0.4872018741733897,0.6139991503169882,0.4363366249513869,25.0,30.0,5.0,5.0,-0.031939830063110575
MOZ,莫桑比克,508,2019,0.4741478864812308,0.2627547353368644,0.3876534833302265,0.4881185915071726,0.6126458306628431,0.2650244721695184,0.40116677225316866,0.48797979289227905,0.6164551506782378,0.4426565469983009,24.0,29.0,5.0,5.0,-0.03149133948292987
MOZ,莫桑比克,508,2020,0.47921408289433964,0.2351478312968056,0.4072589460754887,0.48870603356171016,0.6203406705971087,0.23818869803022016,0.42059215400783523,0.4885732365520545,0.6249224378248132,0.44306913160373074,23.0,28.0,5.0,5.0,-0.03614495129060891
MOZ,莫桑比克,508,2021,0.48170001920590283,0.26012205979895775,0.40868274162496193,0.4850650458341556,0.6190705278931896,0.262212029521785,0.4227487727758596,0.4849971096935707,0.6235469337398223,0.44837621143275935,24.0,30.0,6.0,6.0,-0.03332380777314348
NAM,纳米比亚,516,2001,0.4767463343437123,0.36548804644840166,0.4065715017477115,0.5198277993750839,0.5490553765851358,0.36853429659098613,0.4192999003702886,0.5173127722184039,0.5594776733270144,0.46615616062667325,5.0,4.0,-1.0,1.0,-0.01059017371703902
NAM,纳米比亚,516,2002,0.4843995679246419,0.3748257450351856,0.41261709997193247,0.5245546668493992,0.5590830414286674,0.3784775141816967,0.425042387295182,0.5220668713532339,0.5694883473268693,0.4737687800392455,4.0,4.0,0.0,0.0,-0.010630787885396398
NAM,纳米比亚,516,2003,0.49858351919078575,0.37433640560399467,0.4239063944524696,0.5233078939445699,0.5897927171279338,0.37862390605483504,0.4359308200147715,0.5207841671968431,0.5984475673789847,0.48344661516135856,3.0,3.0,0.0,0.0,-0.01513690402942719
NAM,纳米比亚,516,2004,0.5048327745432338,0.3957265681298853,0.41887427602675736,0.5232722356318297,0.6033092881666241,0.40035833032616003,0.4307958609072994,0.5206656045275492,0.612017969733799,0.49095944137370184,3.0,4.0,1.0,1.0,-0.013873333169531987
NAM,纳米比亚,516,2005,0.5102442595194564,0.38409091104868004,0.42392639716919944,0.5208806257942972,0.6196675477113014,0.38843917900806585,0.43562479040925206,0.5182378829902421,0.6263030106840047,0.4921512157728912,3.0,3.0,0.0,0.0,-0.018093043746565174
NAM,纳米比亚,516,2006,0.5207909562940496,0.4153270473877702,0.42353378389853163,0.5178840497352544,0.6393697534839737,0.41885491772065,0.4347538197073886,0.5153627953675417,0.6457896086226658,0.5036902853545615,3.0,3.0,0.0,0.0,-0.017100670939488083
NAM,纳米比亚,516,2007,0.5216659268710513,0.4065506346242906,0.4381279751480807,0.5080553553675999,0.6387845756814791,0.4100340847858,0.44813729086800214,0.5057908530413765,0.6445580911507978,0.5021300799614941,3.0,3.0,0.0,0.0,-0.01953584690955723
NAM,纳米比亚,516,2008,0.5266644047995744,0.38950843460449225,0.4343475289529791,0.5181463722923925,0.655939186387252,0.3920816478087918,0.4436077211643983,0.5154386531626238,0.6598207544714881,0.5027371941518255,3.0,3.0,0.0,0.0,-0.023927210647748942
