GDP per capita growth (annual %)_x,Merchandise exports (% of GDP),Final consumption expenditure (% of GDP),"Inflation, GDP deflator (annual %)","Agriculture, forestry, and fishing, value added per worker (constant 2015 US$)_x","Industry (including construction), value added per worker (constant 2015 US$)_x","Services, value added per worker (constant 2015 US$)_x","Current account balance, percent of GDP (Percent of GDP)(IMF)","Employment to population ratio, 15+, total (%) (modeled ILO estimate)",gini,Proportion of seats held by women in national parliaments (%)_x,Prevalence of undernourishment (percent) (3-year average),"Life expectancy at birth, total (years)_pct_change",Labor force(% of total population),Population growth (annual %),Mean years schooling,Scientific and technical journal articles,"Prevalence of HIV, total (% of population ages 15-49)_x",Domestic general government health expenditure (% of GDP),"Mortality caused by road traffic injury (per 100,000 population)_x",People using at least basic drinking water services (% of population)_x,Individuals using the Internet (% of population)_x,Mobile cellular subscriptions (per 100 people),Access to electricity (% of population)_x,Agricultural land (% of land area),Arable land (% of land area),Adjusted savings: mineral depletion (% of GNI),Adjusted savings: net forest depletion (% of GNI),Renewable internal freshwater resources per capita (cubic meters)_x,Energy intensity level of primary energy (MJ/$2017 PPP GDP)_x,"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)_x",Adjusted savings: energy depletion (% of GNI),Energy consumption per capita (million Btu per person),"Solar, tide, wave, fuel cell electricity installed capacity (million kilowatts)_per_capita",Biomass and waste electricity net generation (million metric tons of oil equivalent)_per_capita,Forest area (% of land area)_x,Wetland area（% of land area),"Terrestrial barren land|1000 HA|ECCCT|Terrestrial Barren Land|Environment, Climate Change, Climate Indicators, Land Cover Accounts, Terrestrial Barren Land|Climate neutral(% of land area)",CO2 emissions (metric tons per capita)_x,PM2.5 exposure/Ambient particulate matter pollution,Lead exposure,Terrestrial biome protection (global weights),Species Protection Index,Alpha-3 code,CountryName_CN
3.277154575,0.1356023439724616,90.57877888,23.53013325,1301.946397,5945.09885,5065.388821,-1.976469905,71.274,45.9,7.305936073,25.8,0.00938301145103404,0.4089521658460512,3.047048674,8.112,483.57,6.2,1.17933488,25.8,50.54482961,3.6,19.8903,26.4,47.53487718,9.329866114,0.006519554,2.949300773,560.9146844,5.4,17.23926573,0.0,4.607479036466942,0.0,1.087388035643283e-05,6.596408617,1.6858593667638893,3.457198580314159,0.31071333609617685,12.3464895235214,461.50173622904,11.6091783291991,49.61,KEN,肯尼亚
3.669786662,0.12769807483679696,89.48427243,8.129485596,1338.205186,5984.347308,5140.938343,-3.229369603,71.413,,7.246376812,26.8,0.0058924126720736325,0.41074701990982365,3.022209212,8.368,545.79,6.0,1.27245092,25.8,51.3998249,4.4,29.8383,28.3,47.55657202,9.312295744,0.041713417,3.591234801,544.2162706,5.16,17.58620436,0.0,4.466566362233973,0.0,1.0550165255472864e-05,6.535817198,1.68584179639456,3.421425308359982,0.2925667970130361,14.1247745820205,459.63964163894,11.6091783291991,49.61,KEN,肯尼亚
-2.758864564,0.13932243036552158,91.00153923,15.15117496,1232.427772,5937.504274,5062.657873,-5.523296303,71.448,,9.821428571,26.7,0.009224502163044823,0.4122974106924666,3.029649383,8.607,591.12,5.8,1.35639918,25.9,52.25211763,5.2,41.584,30.3,47.59583723,9.312295744,0.005268857,3.63415517,527.9756843,5.3,16.86347017,0.0,4.396693489240577,5.1012143415233924e-08,1.0235325589592359e-05,6.475225779,1.6851565519907228,3.4081596795164635,0.29142931291922575,13.1024579145408,460.54987856594,11.6170050443523,49.63,KEN,肯尼亚
0.232598395,0.10539063059984212,86.02893723,27.69681638,1169.172702,5995.523912,5168.17047,-3.987288881,71.515,,9.821428571,24.3,0.008806604953715214,0.4138363510149289,3.021108603,8.846,702.74,5.6,1.4598949,26.1,53.10072554,6.1,47.9215,23.0,47.98650965,9.663703131,0.019319317,3.689029919,512.2635016,5.44,16.69780507,0.0,4.77060239412844,4.949405812696023e-08,9.930729543278978e-06,6.414634361,1.6857363741785851,3.377727799838352,0.2813735635556046,12.1775334679244,459.21783614527,11.6764608145123,49.8,KEN,肯尼亚
4.968112999,0.11384054577201971,85.7786932,1.639199648,1264.471645,6132.762101,5293.591704,-5.216693897,71.646,,9.821428571,21.7,0.007142502852041099,0.415505851439546,2.901588455,8.884,750.61,5.5,1.56062746,25.7,53.94644213,7.2,60.0234,19.2,48.11958183,9.757510103,0.054007569,2.9506001,497.6132952,5.18,17.3240926,0.009513538,4.9375874539187965,4.807857924528987e-08,9.646720947498985e-06,6.354042942,1.6855606704852937,3.3483501423199913,0.3039471199332419,13.6503675479935,455.97141555325,11.7552219178682,50.17,KEN,肯尼亚
2.26952219,0.12280914661566215,88.69639838,10.06501297,1263.348451,6336.627204,5309.014901,-8.148809352,71.83,,9.821428571,19.9,0.006041204957728086,0.41761287900422794,2.750137437,8.923,830.81,5.3,1.60566163,25.7,54.79127921,8.8,65.673,36.2,49.0740895,10.67275257,0.061532173,3.172193954,484.1147112,5.1,18.20901437,0.019334558,4.999228914725967,3.2742057764894765e-07,9.385037680959565e-06,6.321035246,1.684647011280177,3.3168816108514605,0.3285755044364202,13.6643990742003,452.51256520495,11.7584152039835,50.17,KEN,肯尼亚
1.876707539,0.10864109943363323,87.47289546,9.522972212,1268.015981,6384.736072,5288.604289,-7.475871662,71.96,,9.821428571,19.1,0.0041447057095769235,0.42019462452216483,2.608074418,8.962,791.58,5.2,1.62624443,26.6,55.63461017,10.5,70.0227,38.1,49.67034438,11.22974224,0.107666137,3.095205953,471.6518659,4.9,19.03855968,0.011862672,4.621172903448377,7.746938859768627e-07,9.143433221030213e-06,6.28802755,1.6841901816776188,3.300997996977896,0.2893023640034567,13.1822351372192,444.96384538783,12.0243944388757,51.31,KEN,肯尼亚
1.263311291,0.09495481151823984,88.33958852,7.337562234,1292.645159,6473.088549,5214.123184,-7.851522286,72.011,,18.57142857,18.9,0.003120074101759851,0.42331701320949966,2.472107524,9.0,853.74,5.0,1.66091359,26.4,56.47706365,13.0,70.7541,40.1,49.79286977,11.31300242,0.038366654,2.942319265,460.135065,4.96,19.75915985,0.014330326,4.858366079108188,1.6449272854336289e-06,8.920168759421848e-06,6.255019855,1.6839441965070108,3.306567804055241,0.31773324858845786,13.3308020689485,437.5442145043,12.0243944388757,51.31,KEN,肯尼亚
2.592183533,0.08955010137058735,87.8105411,7.635031901,1287.48919,6517.907703,5276.791721,-9.340048506,72.121,,19.14285714,19.0,0.004228158564046014,0.4269145112508968,2.339011922,9.039,935.73,4.9,1.83768213,26.6,57.31760134,16.5,73.0327,36.0,49.74715799,11.22802562,0.00268485,2.950429869,449.4973447,5.13,20.74851351,0.012760592,5.015916116540233,3.6698092394070626e-06,8.7139461364257e-06,6.222012159,1.6823980040060444,3.2993463822609552,0.32655456552498685,11.8693404112481,427.24977422357,12.0243944388757,51.31,KEN,肯尼亚
2.655893528,0.08422650255888028,88.24343795,9.238654684,1317.907402,6436.274491,5382.983141,-6.304596563,72.237,,19.71428571,20.8,0.0046620422648815385,0.43088409690292706,2.227032943,9.114,1001.89,4.7,1.92388499,27.3,58.15642566,16.5879,80.0958,41.6,49.5619679,11.13563594,0.001300612,2.996414116,439.5975359,5.34,21.7765363,0.004396749,5.704530279948368,6.625817932801719e-06,8.527506705839337e-06,6.167806624,1.676600634866937,3.288010834604792,0.37101549509109705,11.8079580293654,419.56960903899,12.0243944388757,51.31,KEN,肯尼亚
1.937947956,0.07612095202966078,89.01709019,5.849628946,1310.216508,6280.988686,5453.129346,-5.397008638,72.354,40.77,19.71428571,22.2,0.00396602386037026,0.4350934811852848,2.207756846,9.188,1100.23,4.5,2.03529072,27.4,58.99333303,16.6,80.9772,53.1,49.66148697,11.3273219,0.001709379,2.685884356,429.9986412,5.27,18.12375593,0.003438507,5.948305638490724,7.561328763936501e-06,9.2165147932848e-06,6.19833694,1.6679809741557532,3.2677831561912085,0.3882400401149264,12.1346398320144,407.96300954616,12.0243944388757,51.31,KEN,肯尼亚
1.604751834,0.07005417391064649,90.248041,7.581934028,1316.115704,6388.436524,5707.92222,-6.996833221,69.745,,21.7765043,23.6,0.0031826760067812376,0.42650704912088894,2.17412855,9.263,1191.38,4.3,1.71156442,27.7,59.8281025,17.8271,87.0265,55.8,48.92889014,10.68626506,0.003994307,2.354043715,420.7508121,5.24,18.8193381,0.0,5.894448930758066,9.4313225523289e-06,1.2199171173360596e-05,6.228659542,1.662098180695352,3.2358497875204035,0.37558027130744104,11.3363389737624,400.42132237003,12.0243944388757,51.39,KEN,肯尼亚
3.524047815,0.06563779176100996,89.45159725,4.215028415,1428.899504,6478.751794,6021.423164,-5.411066791,67.099,,21.7765043,22.9,0.0015942606616181632,0.41744271383730597,2.030837442,9.338,1334.77,4.1,1.7670722,28.0,60.66090281,19.5,98.5945,61.2,49.55216649,11.40046055,0.003613265,1.376153117,412.2922279,5.09,19.88224423,0.000852379,5.611882119717216,2.1232053860422588e-05,2.791532523059136e-06,6.258776541,1.6527021953875127,3.1690007802910483,0.3758885140902462,12.3820929751296,394.26011601158,12.0243944388757,51.39,KEN,肯尼亚
3.070047694,0.05839,89.59346152,4.275234239,1504.280013,6679.244971,6426.984316,-5.238529359,64.404,,21.7765043,23.7,0.0018145642658176087,0.4077069807102643,1.963815498,9.412,1463.07,3.9,2.00870633,28.3,61.49076386,22.6688,106.548,69.7,49.51748518,11.4560838,0.003050055,1.240412897,404.274553,4.93,20.89905378,0.001746755,5.727669331058964,2.4803317988672773e-05,2.4853528823127283e-06,6.237629449,1.637565795979671,3.1538022724200787,0.35344681136453654,12.6209774819064,384.6002938037,12.0243944388757,51.39,KEN,肯尼亚
-2.210321712,0.05974257425742574,88.91702994,4.948852833,1509.799921,6865.708514,6464.906566,-3.269110071,63.316,36.25,21.7765043,26.3,-0.021338121037830282,0.40728787494206425,1.961976337,9.487,1786.27,3.7,2.2100935,,62.3182119,,117.603,71.5,49.38921109,11.41750645,0.001359247,1.289228226,396.4200853,4.96,20.8420482,0.0,5.340827895763761,2.8132420548318305e-05,3.6276057987527665e-06,6.216624779,1.6286255782857726,3.1437674423969444,0.32339311463124487,14.1166377337709,378.25233212437,12.0594800539063,51.51,KEN,肯尼亚
5.565136516,0.06126363636363636,87.64300992,4.330747559,1454.091232,7101.466139,6865.711133,-4.599008115,63.621,38.7,21.61383285,31.6,-0.006023118384310577,0.4136266058735306,1.900408589,9.562,1976.72,3.6,2.22920752,,63.14266842,,122.298,76.5,49.40139751,11.41750645,0.004455419,1.240886563,388.9576173,4.76,22.42406168,0.0,5.578444901963253,4.0897859992770266e-05,4.0553275881369505e-06,6.216624779,1.6249070585251972,3.1402210763289875,0.34538322314182823,12.9446482742161,366.53194230397,12.0594800539063,51.51,KEN,肯尼亚
2.862812765,0.06500877192982456,87.90114667,6.957054456,1487.726896,6787.427688,6600.87975,-4.199952583,63.747,,23.42857143,35.3,0.037958350347080394,0.41803766284445604,1.922976082,9.562,2007.14,3.4,2.00364423,,63.96426197,,121.169,76.0,49.48304536,11.41750645,,,381.5495116,,23.51386682,,5.493363452663305,5.662766155437629e-05,4.184126136778938e-06,6.216624779,1.6219632303814082,3.1386544777261527,0.34100319391962697,12.9777708410186,,12.0594800539063,51.51,KEN,肯尼亚
3.644255486,0.06658333333333333,88.7308371,5.415805644,1558.824433,6599.919562,6758.490746,-2.545525343,63.814,,23.27586207,36.8,0.0015263812176431468,0.42200042888376577,1.982960285,9.562,,3.2,1.95431077,,64.78207886,35.0,120.612,76.2,49.52632239,11.41750645,,,,,,,5.493117362141226,6.667991470681176e-05,3.092018124513194e-06,6.216624779,0.0,,0.3437560596095307,,,12.0594800539063,51.51,KEN,肯尼亚
3.719963504,0.33910335404351677,,11.47305492,451.1262151,4122.18966,2110.899598,3.459488269,60.329,,3.797468354,,-0.03341327921612047,0.4379232257442201,-0.152817947,8.239,12.25,22.5,3.60629058,27.1,64.96081734,0.26115,2.84878,1.3,76.87747036,10.86956522,0.0,2.497713569,2613.885178,13.24,34.36365499,0.0,3.280359784272738,0.0,0.0,1.137022398,0.0296442687747035,0.023386034255599472,0.09995736818247018,21.2363616461209,980.31271346049,20.9514579559718,0.42,LSO,莱索托
1.035599997,0.4614726782214721,,14.20693244,321.5300974,4270.766501,2165.790877,8.187596688,59.891,,,,-0.025512692723686614,0.4382354253491414,-0.309045449,8.394,12.58,22.8,3.18394804,28.0,65.52019205,1.08394,6.91605,3.4,75.88932806,9.881422925,0.0,3.211252707,2621.975767,13.04,34.61239152,0.0,3.334628385219965,0.0,0.0,1.137022398,0.0296442687747035,0.023386034255599472,0.10026675971421968,23.0690441417024,1023.88479604224,20.9514579559718,0.42,LSO,莱索托
5.066495129,0.4111155150085298,,2.438812827,338.6628958,4365.392567,2311.183387,-1.485206815,59.463,51.21,11.66666667,,-0.022393906420021814,0.43823332203224186,-0.483449852,8.726,6.43,23.1,3.14434719,28.1,66.08382702,1.5325,6.3449,5.4,75.88932806,9.881422925,0.0,3.825798613,2634.682395,11.53,36.19063944,0.0,3.397335754638317,0.0,0.0,1.137022398,0.0296442687747035,0.023386034255599472,0.10075267284246966,24.6329094648826,1105.78660669696,20.9514579559718,0.42,LSO,莱索托
2.4110358,0.4684904890237125,,9.60039256,339.98003,4262.993161,2442.757534,1.759048315,58.944,,11.66666667,,-0.019634469401838772,0.4377607959702282,-0.704216158,8.862,5.38,23.2,2.99280524,27.2,66.65220792,2.17552,9.95435,6.8,76.21870883,10.21080369,0.0,2.810525774,2653.301737,11.53,36.80312048,0.0,3.549666341492108,0.0,0.0,1.137022398,0.0296442687747035,0.02371541501976284,0.10146469358423522,22.2403897102846,1175.75754131059,20.9656600651909,0.47,LSO,莱索托
4.42249766,0.3869602073251238,,5.922843201,353.7052842,4188.170616,2559.190471,5.687944551,58.577,,11.66666667,,-0.009718658461818075,0.43679303826374394,-0.920090941,8.997,7.03,23.3,2.25555015,27.6,67.22454962,2.58025,12.7894,9.6,76.64690382,10.63899868,0.0,2.666490599,2677.827181,11.41,38.07876161,0.0,3.855666028155444,0.0,0.0,1.137022398,0.0296442687747035,0.02371541501976284,0.10240256907565297,24.7900059156563,1226.29828646036,20.9656600651909,0.47,LSO,莱索托
4.659487877,0.39886837730417957,,9.310988481,326.8708295,4260.146342,2680.874082,11.99893676,58.101,,11.66666667,,-0.009836967737497315,0.4355385918091085,-0.411119834,9.176,11.92,23.5,3.04879928,27.8,67.80154549,2.97971,18.4011,9.7,75.98814229,9.980237154,0.0,2.462132723,2688.858921,11.14,39.68952949,0.0,4.009658715626267,0.0,0.0,1.137022398,0.0299736495388669,0.02371541501976284,0.10282443293610541,25.6760658280914,1252.21433398219,20.9656600651909,0.47,LSO,莱索托
3.750256883,0.49342150680542546,133.6268269,-6.682454307,329.0741048,4231.856345,2851.66744,18.14191836,57.715,,23.52941176,,0.011069427076096483,0.4338058064740732,0.420949997,9.281,9.75,23.8,4.63973618,27.8,68.36217747,3.44543,24.6999,13.9,76.71277997,10.70487484,0.0,3.624767704,2677.563959,10.93,41.35169289,0.0,5.102315076226545,0.0,0.0,1.137022398,0.0299736495388669,0.02371541501976284,0.12205826696592581,22.7034165727055,1243.45877722591,20.9656600651909,0.47,LSO,莱索托
4.811198389,0.5003105125693709,127.3081819,16.71982041,394.4436692,4360.982621,2958.824159,15.71139396,57.308,,25.0,,0.014750343563902923,0.4312729813413501,0.677229463,9.387,11.92,24.2,4.36957979,27.6,68.92667152,3.58,30.1655,16.0,77.7997365,11.79183136,0.0,4.03131381,2659.491971,10.77,43.63572043,0.0,4.33631870006611,0.0,0.0,1.137022398,0.0299736495388669,0.023386034255599472,0.10170141380220397,24.0641216592166,1230.64286937763,20.9656600651909,0.47,LSO,莱索托
-1.968700886,0.42162222004013894,138.8298592,2.345030868,418.891648,4080.996496,2997.930087,-2.94530646,56.656,,24.16666667,,0.016951065366558327,0.4282373062921939,0.7266543,9.492,11.45,24.6,4.86539936,27.7,69.4944225,3.72,33.369,17.0,77.04216074,11.0342556,0.0,4.481407271,2640.236703,11.13,43.08863419,0.0,5.014115406748862,0.0,0.0,1.137022398,0.0299736495388669,0.023386034255599472,0.10096507466619684,24.335218498635,1217.00745920242,20.9656600651909,0.47,LSO,莱索托
4.459259514,0.39288436441862673,134.548727,5.337110137,403.5037278,4166.623445,3183.044886,-11.00204176,56.212,54.18,24.16666667,,0.021973143935190453,0.4250001628051783,0.772821659,9.598,12.18,24.8,3.9816153,27.7,70.06612612,3.86,49.4651,17.0,76.61396574,10.60606061,0.0,3.061288742,2619.911023,10.64,45.35926335,0.0,5.314689309305686,0.0,0.0,1.137022398,0.0299736495388669,0.022727272727272724,0.3005634061047434,26.8707991604476,1218.59827991302,20.9656600651909,0.47,LSO,莱索托
3.693985953,0.45436753856876755,129.0192734,9.426407003,388.6972161,4123.395487,3408.128998,-11.85666839,55.699,,24.16666667,,0.01922032794005868,0.4215080468855899,0.885634152,9.704,14.64,24.9,4.93363905,27.4,70.64161251,7.0,61.1891,22.5,76.15283267,10.14492754,0.0,3.247771007,2596.81064,11.45,47.45323471,0.0,5.138244296441921,0.0,0.0,1.137022398,0.0299736495388669,0.022397891963109356,0.28252796288397913,24.3203403566351,1211.60961678237,20.9656600651909,0.47,LSO,莱索托
5.270666596,0.3922989589803071,130.8961125,2.182048018,428.7010782,4116.994354,3682.900722,-18.76525203,55.448,,26.66666667,,0.027807372682719045,0.41785549614275586,1.005106078,9.809,21.26,24.9,5.62558651,28.5,71.19313549,10.0,75.9364,20.6,75.27338603,9.265480896,0.0,4.03080035,2570.84067,10.81,50.45896234,0.0,5.506915063799208,0.0,0.0,1.137022398,0.0299736495388669,0.02206851119894598,0.2968461403472552,21.6894308366499,1222.18690395875,20.9656600651909,0.47,LSO,莱索托
0.696148189,0.3578198524243456,124.1994148,10.27989564,476.3048296,3618.650277,3993.216605,-10.75798677,54.85,,26.66666667,,0.02720016585466989,0.41405268358340175,1.082912996,9.511,15.19,24.9,6.12028074,28.8,71.74728056,15.0,87.0553,26.9,74.1798419,8.171936759,0.0,4.441539992,2543.150901,9.1,51.36345213,0.0,5.495751045493169,0.0,0.0,1.137022398,0.0299736495388669,0.02206851119894598,0.2999422442163983,21.6145523056155,1225.96402637364,20.9656600651909,0.47,LSO,莱索托
0.557309193,0.33837716672106904,115.8962664,14.03515215,411.705794,3398.659323,4347.78005,-8.420166645,53.732,,26.66666667,,0.02500655942842167,0.40596484092747953,1.140322752,9.464,11.63,24.7,5.8080492,29.5,72.30429002,22.0,102.822,27.8,74.97694335,8.969038208,0.0,5.017889397,2514.315493,8.94,52.24204961,0.0,5.601284668713535,0.0,0.0,1.137022398,0.0299736495388669,0.019433465085638996,0.3093207713708404,20.3695146948997,1233.04045552347,20.9656600651909,0.47,LSO,莱索托
1.922510595,0.393696328481909,113.5025309,10.20303919,425.633241,3468.7455,4636.642613,-5.73228397,52.592,,25.0,,0.020556846374985227,0.3978293375830498,1.17199707,9.334,16.51,24.3,5.62011147,30.1,72.86443313,25.0,101.688,31.8,73.22134387,7.213438735,0.0,5.553883538,2485.019797,8.14,53.87412613,0.0,5.382079378081658,0.0,0.0,1.137022398,0.0299736495388669,0.019433465085638996,0.3013464245886769,21.4953835701207,1224.78365741424,20.9656600651909,0.47,LSO,莱索托
2.353639813,0.4166614540631939,115.9799109,-0.292451233,658.7374729,3483.662448,4776.904073,-10.50175677,51.59,,25.0,,0.020798765193903224,0.38993776819803777,1.218943021,9.386,21.59,23.8,5.59334755,30.8,73.42727641,32.4539,107.158,35.1,77.60210804,11.5942029,0.0,6.403457216,2454.912689,7.86,55.81839341,0.0,5.927053735891722,0.0,0.0,1.137022398,0.0296442687747035,0.019433465085638996,0.3227514220187362,19.4245948988429,1191.67274886532,20.9656600651909,0.47,LSO,莱索托
-4.336559993,0.44565024878087,129.2072887,2.018910238,522.800544,3420.346334,4749.190654,-9.010747254,50.376,,22.13114754,,0.01825810841460651,0.3825785425870725,1.24492807,9.438,24.87,23.1,6.03923559,42.6,73.99308988,39.0,110.37,33.7,79.64426877,13.81422925,0.0,5.544699725,2424.540241,8.42,54.06671458,0.0,6.286428219515927,0.0,0.0,1.137022398,0.0289855072463768,0.019433465085638996,0.3432292534919406,22.9379631824868,1155.61517771753,20.9656600651909,0.47,LSO,莱索托
-2.675939075,0.47765331774481545,123.3214531,11.72306873,456.2038887,3550.900998,4711.391756,-5.623727772,49.161,44.88,22.13114754,,0.014181237702787897,0.37559208335947514,1.220690194,9.367,21.11,22.3,5.5954361,31.6,74.56328706,40.8,72.4555,47.0,80.14822134,14.31818182,0.0,3.218569725,2395.124022,8.19,53.26618487,0.0,6.044089893779751,0.0,0.0,1.137022398,0.0289855072463768,0.019433465085638996,0.3286484081584427,21.9918648021624,1135.66443332122,20.9656600651909,0.47,LSO,莱索托
-2.569259861,0.3844058716711083,121.3034707,3.575454469,465.7401204,3265.931025,4984.732567,-7.457534395,47.925,,23.33333333,,0.011182693363593232,0.36857841817140813,1.174698371,9.296,37.74,21.5,6.75437784,31.9,75.13769323,42.3017,76.1125,44.6,70.96179183,4.953886693,0.0,3.300601853,2367.153148,8.37,52.51087366,0.0,6.213886210006441,0.0,0.0,1.137022398,0.0289855072463768,0.019433465085638996,0.339491763619617,20.8280688387792,1125.17583109942,20.9656600651909,0.47,LSO,莱索托
-9.237270053,0.4114525276123795,125.9352736,6.548204188,514.3094995,3010.188508,4834.677051,-5.890184117,46.608,,23.33333333,,-0.002099585512859936,0.366385967517501,1.18432063,9.225,34.31,20.7,4.87197256,,75.71683969,43.6575,69.8944,47.5,77.38471673,11.37681159,0.0,4.049206484,2339.283821,8.18,48.22810893,0.0,5.504462788768768,2.70605489847374e-06,0.0,1.137022398,0.0289855072463768,0.019433465085638996,0.2956867274045534,21.7938182246614,1104.93860578733,20.9656600651909,0.47,LSO,莱索托
1.099357825,0.387624206782147,118.4241654,3.12378243,552.3694044,3239.893281,4779.452492,-8.127947597,46.452,,23.33333333,,-0.016759472548201648,0.3657893596493012,1.148042669,9.155,43.94,19.8,4.38429165,,76.30031644,45.0567,80.5368,50.4,73.43214756,7.424242424,0.0,3.790642618,2312.581416,10.42,49.32130012,0.0,5.991413547548836,2.5204042197757104e-06,0.0,1.137022398,0.0289855072463768,0.019433465085638996,0.3219433908368714,21.6969002459269,1043.51913148574,20.9656600651909,0.47,LSO,莱索托
1.28745564,0.3796209036017005,121.9843736,5.530054967,547.2801174,3111.255832,4641.182106,-11.41745528,47.942,,26.44628099,,0.04801785681344417,0.3720499013608269,1.080480169,9.155,47.96,18.9,6.55054998,,76.88865856,46.5007,68.1001,50.0,74.94729908,8.939393939,,,2287.728937,9.02,50.49898436,,7.194439609100266,3.236939604830914e-06,0.0,1.137022398,0.0289855072463768,0.019433465085638996,0.41385576372090577,24.6251881003473,,20.9656600651909,0.47,LSO,莱索托
0.709359727,0.3895253204076525,128.4483042,-0.368097869,580.678614,2807.354259,4755.483315,-7.156725018,48.066,,26.44628099,,0.009909878194747535,0.3739288211148567,1.103286783,9.155,,18.0,5.84427834,,77.48145149,47.991,69.3513,57.3,77.75849802,11.75059289,,,,,,,6.291711720955819,0.00012546117798528384,0.0,1.137022398,0.0,,0.4188740326510553,,,20.9656600651909,0.47,LSO,莱索托
-0.056774336,0.141280353200883,,0.720025736,1082.496873,826.576219,499.6708535,,75.462,,7.8125,34.9,0.024242073594075597,0.4395626626268763,2.935237571,8.634,0.0,2.6,0.5318647,35.4,61.91970464,0.0338122,0.0663276,,14.50677949,4.15282392,0.01064269,20.83929727,66327.55598,10.79,16.99924075,0.0,2.28218342225648,0.0,0.0,85.05377907,0.2953696013289036,0.0,0.1658188899552886,4.33268706074222,815.23415742058,1.61690941063373,6.82,LBR,利比里亚
1.099389235,0.18985976267529667,,-1.392728214,1036.615876,665.7520044,637.0024333,,75.362,,7.8125,36.2,0.017925398708316775,0.4398529524858294,2.600553744,8.573,0.69,2.5,0.56401348,34.8,62.80782271,0.0327133,0.161562,,14.82114099,4.15282392,0.013895134,29.01490149,64624.90734,10.79,17.24964168,0.0,2.193484598048584,0.0,0.0,84.73961794,0.2928779069767442,0.0,0.16156226836009774,4.49432928137271,806.93918465346,1.61690941063373,6.82,LBR,利比里亚
-30.69935303,0.14572192513368984,,15.51149159,676.0730484,602.3566131,456.9850529,,75.206,,7.8125,35.9,-0.018793585024324377,0.43994836404947923,0.79655231,8.511,1.0,2.4,0.4171488,37.5,63.69158342,0.0318689,1.51465,,15.13546408,4.15282392,0.003101372,42.95456019,64112.18093,15.93,11.78952456,0.0,2.383158538844607,0.0,0.0,84.42545681,0.2917358803986711,0.0,0.1602804523242589,4.19549925632434,797.00267075218,3.65616131451449,14.63,LBR,利比里亚
1.405400065,0.11594202898550725,,16.85827813,575.2976783,1166.625436,651.7935922,-17.80679088,75.206,,5.263157895,36.0,0.05474597040248841,0.43984811643857313,1.190500873,8.45,1.42,2.3,0.51704127,37.3,64.57127288,0.0310112,2.98933,,15.44958472,4.15282392,0.013101218,24.27262279,63353.45017,16.06,11.84267296,0.0,2.554581142569654,0.0,0.0,84.11129568,0.2910091362126246,0.0,0.15838362541385642,4.84940620587856,793.45037624702,3.65616131451449,14.63,LBR,利比里亚
0.684612867,0.1380400421496312,,0.490010501,573.0032272,1197.676409,672.1045479,-19.34103075,75.225,,12.5,35.7,0.014584711076158774,0.4395266304454842,4.464199764,8.388,1.08,2.2,0.54538667,36.5,65.44659928,,4.84699,,15.7595816,4.15282392,0.004752792,23.98079122,60587.42538,16.09,12.21003092,0.0,2.859688637467265,0.0,0.0,83.79713455,0.2906976744186046,0.0,0.15146856345699733,4.89651891207741,784.6245673681,3.65616131451449,14.63,LBR,利比里亚
2.170246273,0.14119749776586238,,9.13488163,574.199218,1294.0835,708.0268678,-15.44364423,75.344,,12.5,35.4,0.012860036994627011,0.43898811356865947,5.589721529,8.327,3.55,2.0,0.47191602,34.7,66.20320691,,8.02111,,16.06935631,4.15282392,0.003617589,20.41764629,57293.67045,15.39,13.19219481,0.0,2.769927642517286,0.0,0.0,83.48297342,0.2891403654485049,0.0,0.1718810113593296,4.13892124906311,787.29468399197,3.80584719617293,14.73,LBR,利比里亚
4.213438159,0.14566642388929352,,12.01764714,599.8632444,1396.011458,739.157962,-16.25345312,75.399,36.44,12.5,35.1,0.01134011653187228,0.4383777817146128,4.980556075,8.265,4.15,1.9,0.73447984,33.6,66.95271572,0.551377,15.3446,3.0,16.37438642,4.15282392,0.112017031,24.1481143,54510.02303,13.92,14.45010691,0.0,2.459729399217231,0.0,0.0,83.16881229,0.2899709302325581,0.0,0.20336715444052275,5.11528133203773,786.55839920659,3.80584719617293,14.73,LBR,利比里亚
2.884739435,0.14020857473928158,,17.32634555,651.3766727,1552.685489,691.9098306,-20.52751761,75.408,,12.5,34.9,0.009080434072264998,0.438391438059588,4.058018063,8.27,2.14,1.9,0.91902161,33.9,67.6948813,0.53,22.3666,1.3,16.68627284,4.464285714,0.220513428,23.66016876,52342.27767,13.34,15.48266692,0.0,2.092572270686257,0.0,0.0,82.85465116,0.2889327242524916,0.0,0.18319797184142492,5.35671075508369,792.73283841885,3.80584719617293,14.73,LBR,利比里亚
2.041801672,0.08427601809954752,,-2.722843141,1231.293688,2465.79282,1301.174318,-15.67824792,75.384,,12.5,34.8,0.007345547507456418,0.4386626217211747,3.143600246,8.275,2.33,1.8,1.1980319,33.4,68.43245499,2.0,27.5185,1.9,16.99679298,4.879568106,0.217808896,23.73390797,50722.43971,13.12,16.30333195,0.0,1.850993711978714,0.0,0.0,82.54049003,0.2885174418604651,0.0,0.15216731912631615,5.00216752881551,814.1434603337,3.80584719617293,14.73,LBR,利比里亚
