Alpha-3 code,CountryName_CN,Numeric,Year,SDI_Economy,SDI_Society,SDI_Resource,SDI_Ecology,SDI,SDI_Economy_TwoStage,SDI_Society_TwoStage,SDI_Resource_TwoStage,SDI_Ecology_TwoStage,SDI_TwoStage,SDI_Economy_Equal,SDI_Society_Equal,SDI_Resource_Equal,SDI_Ecology_Equal,SDI_Equal,SDI_Average,GDP per capita growth (annual %)_x,Merchandise exports (% of GDP),"Inflation, GDP deflator (annual %)","Agriculture, forestry, and fishing, value added per worker (constant 2015 US$)_x","Industry (including construction), value added per worker (constant 2015 US$)_x","Services, value added per worker (constant 2015 US$)_x","Current account balance, percent of GDP (Percent of GDP)(IMF)",Proportion of seats held by women in national parliaments (%)_x,Prevalence of undernourishment (percent) (3-year average),"Life expectancy at birth, total (years)_pct_change",Population growth (annual %),Scientific and technical journal articles per million people,"Prevalence of HIV, total (% of population ages 15-49)_x",Domestic general government health expenditure (% of GDP),Individuals using the Internet (% of population)_x,Mobile cellular subscriptions (per 100 people),Access to electricity (% of population)_x,Adjusted savings: mineral depletion (% of GNI),Adjusted savings: net forest depletion (% of GNI),Renewable internal freshwater resources per capita (cubic meters)_x,Energy intensity level of primary energy (MJ/$2021 PPP GDP),"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)_x",Adjusted savings: energy depletion (% of GNI),Energy consumption per capita (million Btu per person),"Solar, tide, wave, fuel cell electricity installed capacity (million kilowatts)_per_capita",Biomass and waste electricity net generation (million metric tons of oil equivalent)_per_capita,Forest area (% of land area)_x,Wetland area(% of land area),Grassland area(% of land area),"Terrestrial barren land|1000 HA|ECCCT|Terrestrial Barren Land|Environment, Climate Change, Climate Indicators, Land Cover Accounts, Terrestrial Barren Land|Climate neutral(% of land area)",CO2 emissions (metric tons per capita)_x,PM2.5 exposure/Ambient particulate matter pollution,Terrestrial biome protection (global weights),Species Protection Index,Region
MOZ,莫桑比克,508,2008,0.26083095815278556,0.32628500871986443,0.4706955565493786,0.5838164232389045,0.44165984529902214,0.26395099533184785,0.3435746465338357,0.4711290990922996,0.588338750075077,0.41674837275826504,0.3214646284212454,0.3110658470185214,0.4849578821564305,0.592532318668054,0.42750516906606284,0.42546442229077175,4.275022963,0.2053351383827044,5.152804075,401.2274961,3968.498408,2496.455484,-8.87904478,34.8,23.6,0.0102150032860763,2.465641206,2.231995950691864,11.6,1.20704949,1.56,20.1888,13.6,0.013878934,0.0,4596.903365,14.49,8.346203514,1.393475007,3.456417679077235,0.0,0.0,50.12247514,2.93172512017091,4.884585060657697,0.7644523004145578,0.1087898643643101,13.3968529267425,24.4211005871614,47.53,S
MOZ,莫桑比克,508,2009,0.25396327494019094,0.3448538326981535,0.46919182991587516,0.587876802383547,0.44739221441563526,0.2574455974465957,0.3624202903720922,0.46965596081351274,0.5928117324587322,0.42058339527273325,0.31597019718876307,0.32602381143604664,0.48391323944096803,0.5967329398561434,0.43066004698048027,0.4294444755441078,3.219648615,0.175066733428818,1.471373232,419.2604786,3886.685665,2591.340926,-9.998353644,39.2,21.7,0.011171211360806,2.590956438,2.606764233872795,11.8,1.2755909,2.68,26.6651,15.0,0.029658792,0.0,4479.329324,14.82,8.568832642,0.880945129,3.540538349861886,0.0,0.0,49.84069534,2.936888018515221,4.874271980467459,0.7646303313919479,0.1121577753765952,12.0843388734084,24.4211005871614,47.53,S
MOZ,莫桑比克,508,2010,0.25955846626996587,0.35508044371983166,0.4810190568478189,0.5999605300117243,0.45801979630426476,0.2623954594073127,0.37225316522938934,0.48112407200077656,0.6039095711819361,0.4299205669548537,0.3184063605425044,0.33415574051648544,0.4934126547525278,0.6052071514930534,0.4377954768261427,0.4368462656964577,3.861945687,0.2628836028158228,7.645227987,435.8246883,3756.762152,2760.471348,-14.71658263,39.2,20.0,0.0117647058823529,2.676859035,2.028763130599778,12.0,1.24370587,4.17,31.4105,18.9,0.008996763,0.0,4361.014616,12.66,8.868157826,1.201634608,3.519436977773216,0.0,0.0,49.55891554,2.9365573895572115,4.876204888221979,0.7649863933467281,0.1115725992625406,13.5047061824073,25.523562965646,54.45,S
MOZ,莫桑比克,508,2011,0.24328905413648277,0.356830771979912,0.47159628945791987,0.607303520088035,0.45709295089101076,0.24679277933280408,0.37366730126224285,0.4719286373009229,0.6117423117067551,0.4260327574006812,0.3060118861898168,0.33529926306255564,0.4855128136159183,0.6122477071082991,0.43476791749414745,0.4341962592165862,4.19033882,0.2465237687978998,2.34836229,449.4087486,3680.371947,2868.372461,-22.77035465,39.2,19.9,0.0125908430232557,2.786152536,3.143468113017193,12.3,1.25546241,4.6,33.2163,20.2,0.012378734,0.0,4241.187137,14.14,9.225257153,1.650065522,4.393408713232399,2.114250815857676e-07,0.0,49.2964114,2.9350186932526263,4.874093949490069,0.7643251354307078,0.1599180258868024,11.5500613120538,25.7193798199693,54.58,S
MOZ,莫桑比克,508,2012,0.2085921269207183,0.35670645251664623,0.47523054831885375,0.6084504550888362,0.4536626247595442,0.21323274574335946,0.37306730884362116,0.4753721575075298,0.6126107379962985,0.41857073752270224,0.2775759842414448,0.33397648407996927,0.4883239680198388,0.6125076742180048,0.42809602763981447,0.4287580540121292,4.938054791,0.2310626573336553,3.175234574,451.320488,3622.255284,3087.211753,-40.68750617,39.2,21.6,0.0130443363895718,2.871010748,2.6066398809492015,12.4,1.23552883,5.0,36.1782,21.2,0.016198352,0.0,4121.153532,13.35,9.681956666,1.759582361,5.465743082066629,6.163240576014821e-07,0.0,49.03390727,2.9315979551870597,4.872911315140263,0.7633968310486026,0.2140194385320706,11.8992512948222,26.0095018422664,55.43,S
MOZ,莫桑比克,508,2013,0.2161657770433392,0.36569770495084175,0.4745525242442037,0.6125935074976878,0.4586776353774171,0.2204954765357827,0.3801832638175821,0.4746773031974781,0.6165147193858069,0.42296769073416246,0.2828412783121722,0.3390126600111206,0.48775568804619734,0.6154414705872087,0.4312627742391747,0.43186319133558404,3.535004572,0.2339797014853441,2.601236269,458.4251807,3472.992761,3125.230368,-36.36131916,39.2,26.4,0.0129117959617428,2.89055495,2.791038069368074,12.6,1.49877322,5.5,49.503,22.4,0.011682841,0.0,4003.73453,13.4,10.03533871,1.827229857,6.033007739789703,1.955962033739068e-06,0.0,48.77140314,2.9262570258653575,4.859724306315013,0.7615656552811618,0.2519339278420058,11.90975343399,26.5370605510871,56.58,S
MOZ,莫桑比克,508,2014,0.2283521062492008,0.3807716827434561,0.47851374338180497,0.617317200943613,0.46727613804322504,0.23244841246386774,0.3925974422693504,0.47846295565267355,0.6216976439794921,0.43130161359134594,0.2936587645744061,0.34772387224885454,0.49156651338771695,0.6202318463868125,0.4382952491494475,0.43878833723803945,4.625141598,0.2459082969438586,1.085870896,470.9888489,3441.662484,3312.431519,-32.24533336,39.03433041877588,32.6,0.0135690429977792,2.898954986,3.391049684015825,12.7,1.71540534,6.0,71.6701,24.8,0.00915822,0.0,3889.334286,12.94,10.51992801,0.320556844,6.501028903115534,2.7143908276856233e-06,0.0,48.50889901,2.91998779216155,4.848177725781429,0.7546224471629492,0.2743098511641343,10.3732908759103,26.5370605510871,56.6,S
MOZ,莫桑比克,508,2015,0.2138919382170637,0.37473831957054626,0.4806632645158433,0.6132021906087867,0.4625438599622317,0.218515712970182,0.38539531169381497,0.4805259716955148,0.6172418923620016,0.4254197221803783,0.2811850141526341,0.3405066210690207,0.4933568951309599,0.6159526396450622,0.4327502924994192,0.433564543620523,4.322312866,0.2105622182923293,7.059950335,481.2253719,3539.075516,3409.374629,-36.69477153,39.6,39.9,0.0128698352454066,2.901060671,3.9615675587959607,12.8,1.78662503,6.5,75.8447,24.0,0.0095034,0.0,3778.123288,12.54,11.00406366,0.259343147,6.79328086745588,3.7668228190510223e-06,0.0,48.24639487,2.91988606017447,4.847707215341184,0.7545970141661792,0.2939307748746288,11.4436836436716,26.5370605510871,56.6,S
MOZ,莫桑比克,508,2016,0.2261819066819682,0.3560866477424545,0.48101589692414015,0.6153045908044168,0.45950450683430405,0.22977822087941466,0.36811861016687214,0.480834481568406,0.6195831902800413,0.4245786257236835,0.28757861645456034,0.32670983043962254,0.4933629293136989,0.6178692319005799,0.43138015202711544,0.4312755540766493,1.673197899,0.2757466129398287,12.16089129,489.5211357,3826.055313,3327.915227,-33.69160627,39.6,41.6,0.012672241998944,2.930664347,4.022005987832289,12.9,1.7231313,7.0,54.9641,26.2,0.17817058,0.0,3669.005917,12.29,11.52092346,0.318514467,7.29110745011451,4.755441368060005e-06,0.0,47.8500089,2.888221979195808,4.82294819298558,0.7509092296345279,0.3625228693382126,10.485244380864,26.5370605510871,56.6,S
MOZ,莫桑比克,508,2017,0.2672884666162513,0.34977496536758435,0.4842744257905284,0.6151369712542539,0.4636817601281614,0.26914451928608796,0.3630411986881361,0.48408469466391757,0.6194340953209772,0.43392612698977967,0.31939029972425476,0.32371155347751757,0.49594628732520213,0.617656766296361,0.43917622670583384,0.437577010268902,-0.383714309,0.3584718294976116,7.978012402,493.8916796,3992.652856,3240.844216,-17.93875224,39.6,38.3,0.0116558741905643,2.988459279,4.721939369375411,12.8,1.73677838,7.79633,42.162,24.3,0.119168628,0.0,3560.981344,11.92,11.82486931,0.636941742,7.487826689211868,5.325495529370764e-06,4.212773761703176e-06,47.56809685,2.889786108497165,4.822693863017879,0.7496248632976423,0.3813530166251674,10.3937346834708,26.5370605510871,56.6,S
MOZ,莫桑比克,508,2018,0.2532479233750833,0.37580302273721444,0.4872884899297708,0.6100321901018959,0.4682764550144975,0.2553258518348795,0.38881962348029037,0.4872018741733897,0.6139991503169882,0.4363366249513869,0.308021208696145,0.346613725385142,0.49924313193362185,0.612882519418919,0.44169014635845694,0.4417215899258348,0.445674339,0.4020014450539584,3.795118615,496.8058152,4156.635122,3192.208887,-29.46747964,39.6,32.5,0.0106736716100286,2.98089903,5.193213025391538,12.8,1.7863487,10.9,48.5007,31.1,0.024329485,0.0,3456.398583,11.7,12.23695796,0.8206897,5.546473190600408,1.9297938249630135e-05,3.502358893410388e-06,47.33610723,2.8868104478750736,4.8338589485999135,0.7495994303008725,0.2683036603984666,11.9538440386403,26.5370605510871,56.6,S
MOZ,莫桑比克,508,2019,0.2627547353368644,0.3876534833302265,0.4881185915071726,0.6126458306628431,0.4741478864812308,0.2650244721695184,0.40116677225316866,0.48797979289227905,0.6164551506782378,0.4426565469983009,0.3169272054138676,0.3578944092907631,0.500018476752291,0.6147669780550118,0.4474017673779834,0.447521666059277,-0.646283516,0.3085846937670158,4.677645347,492.6713931,4146.004658,3156.911707,-16.07644776,41.2,28.3,0.0084882381970718,2.93974159,5.194352367357128,12.7,1.8260498,12.4793,49.4351,29.7,0.021700045,0.0,3356.268392,11.56,12.52058788,0.517855681,5.630142986549097,1.8738886334600216e-05,3.0412422993088693e-06,47.00794781,2.886556117907373,4.851623896843765,0.7490017548767771,0.2703762656277292,12.1607477001985,26.7090786548109,58.33,S
MOZ,莫桑比克,508,2020,0.2351478312968056,0.4072589460754887,0.48870603356171016,0.6203406705971087,0.47921408289433964,0.23818869803022016,0.42059215400783523,0.4885732365520545,0.6249224378248132,0.44306913160373074,0.29238270848713305,0.3753165522856464,0.5004494005001736,0.6228622564858332,0.4477527294396966,0.44961138643101833,-4.105273995,0.2613200000091546,3.171661068,494.026253,4033.644179,3180.737549,-24.99134813,42.4,25.8,0.0013701758392328,2.964900343,5.726409389284351,12.6,2.3917768,14.2874,50.2319,30.6,0.031835587,0.0,3258.219093,11.5,12.3678965,0.31777052,5.044154030334437,1.4759440129460738e-05,3.1981963482231237e-06,46.72519647,2.8883618606780437,4.857498919097638,0.7492942343396323,0.2339576624477223,9.84128962494009,26.7090786548109,58.33,S
MOZ,莫桑比克,508,2021,0.26012205979895775,0.40868274162496193,0.4850650458341556,0.6190705278931896,0.48170001920590283,0.262212029521785,0.4227487727758596,0.4849971096935707,0.6235469337398223,0.44837621143275935,0.31386626551771685,0.37779275647848254,0.4971948553052133,0.6214179735336902,0.4525679627087757,0.4535614385125083,-0.606316437,0.3527944352256745,4.550565208,495.2701812,4119.9678,3183.730429,-21.19279159,42.4,22.8,-0.0182765922788727,2.95777681,6.927948328171617,12.4,2.28472924,16.3576,43.1636,31.5,0.111195654,0.0,3163.259513,11.95,12.66193529,0.603381643,5.649180833004216,1.449327925620822e-05,3.104986108983909e-06,46.41217312,2.892927083598261,4.894198733436761,0.75675881889163,0.2787740617135216,10.0546345339584,26.7090786548109,58.33,S
NAM,纳米比亚,516,2001,0.36548804644840166,0.4065715017477115,0.5198277993750839,0.5490553765851358,0.4767463343437123,0.36853429659098613,0.4192999003702886,0.5173127722184039,0.5594776733270144,0.46615616062667325,0.40224556505975756,0.3916707131262237,0.5236468211966188,0.5670680051868161,0.471157776142354,0.4700526917336658,-0.914261312,0.3314273016680521,11.20376436,5385.387047,24635.65013,10853.62517,0.296284143,25.0,15.7,-0.0182450043440486,2.089531215,24.355859406972787,13.7,5.73190451,2.41698,5.74029,36.0,0.154644756,0.38376139,3317.092504,3.9,19.5118044,0.0,22.015708640072493,6.461868513899478e-06,0.0,9.702625563,0.1775559037520193,46.33819188864191,18.60533955228413,1.185672466732147,12.7413884533686,16.2063616274823,54.03,S
NAM,纳米比亚,516,2002,0.3748257450351856,0.41261709997193247,0.5245546668493992,0.5590830414286674,0.4843995679246419,0.3784775141816967,0.425042387295182,0.5220668713532339,0.5694883473268693,0.4737687800392455,0.41490217453860245,0.3979464485046783,0.5279262923954733,0.575742387308426,0.479129325686795,0.47767810108363723,2.963313565,0.320079319859488,10.00360169,6454.631078,25444.24898,10808.30217,2.563445982,25.0,16.5,0.0001539053482109,1.757282575,19.254273877363133,13.8,5.92470026,2.6337,7.93663,36.9,0.079315092,0.474155505,3259.310994,3.37,21.09167408,0.0,19.62347626016923,7.936633914824045e-06,0.0,9.616374789,0.1775316109754764,46.48943871539798,18.602023588286023,1.1659745630883032,12.0755699650491,16.7274852901024,56.81,S
NAM,纳米比亚,516,2003,0.37433640560399467,0.4239063944524696,0.5233078939445699,0.5897927171279338,0.49858351919078575,0.37862390605483504,0.4359308200147715,0.5207841671968431,0.5984475673789847,0.48344661516135856,0.4161889594479558,0.40899868470471556,0.5266655362543262,0.5985536636918298,0.48760171102470684,0.4862273146766595,2.745127953,0.2561687867506704,1.271107872,6410.576721,24982.55389,11382.61639,5.393206014,26.38888889,17.7,-0.0013464645687466,1.444252371,24.047387591109924,13.8,6.06180239,3.35984,11.6649,37.8,0.211169898,0.554144401,3212.576612,3.4,22.71787904,0.0,20.50788407892972,8.34435483534502e-06,0.0,9.530124015,0.1773615615396762,46.56740638171241,18.59422560701575,1.262119076029589,12.7990292613406,20.3747856579507,64.98,S
NAM,纳米比亚,516,2004,0.3957265681298853,0.41887427602675736,0.5232722356318297,0.6033092881666241,0.5048327745432338,0.40035833032616003,0.4307958609072994,0.5206656045275492,0.612017969733799,0.49095944137370184,0.43952714919476515,0.40378324357864165,0.5267231079596998,0.6102437868450287,0.4950693218945338,0.49226413960433246,10.84640957,0.2764326004337227,2.040252803,6840.578574,27042.78291,12291.47315,6.752635728,25.0,18.4,0.004950113640741,1.275711385,16.811854494300448,13.6,5.69722843,3.80472,14.7314,38.7,0.187930735,0.466766312,3171.853712,3.44,26.38363152,0.0,21.480296719040915,8.238581069182455e-06,0.0,9.44387324,0.1772886832100475,47.03647560397916,18.550037046484228,1.3388066816952116,11.22559680576,21.3179233869904,66.28,S
NAM,纳米比亚,516,2005,0.38409091104868004,0.42392639716919944,0.5208806257942972,0.6196675477113014,0.5102442595194564,0.38843917900806585,0.43562479040925206,0.5182378829902421,0.6263030106840047,0.4921512157728912,0.42297730789711163,0.4077049337580311,0.5242649284385313,0.6204000224111668,0.4938367981262102,0.49174926553224135,1.251936345,0.2855812573527396,5.598081585,7527.803,27160.7146,12203.82967,4.54506155,26.92307692,19.9,0.0073215141351223,1.253641698,27.194391080565165,13.4,5.24643993,4.01005,22.8242,39.6,0.471462978,0.435045226,3132.33824,3.55,28.01577328,0.0,22.90501367017771,8.135943479600648e-06,0.0,9.357622466,0.1762805329835173,47.115002004154064,18.549174652916957,1.322385113867614,14.2339519652141,24.4564219627709,71.82,S
NAM,纳米比亚,516,2006,0.4153270473877702,0.42353378389853163,0.5178840497352544,0.6393697534839737,0.5207909562940496,0.41885491772065,0.4347538197073886,0.5153627953675417,0.6457896086226658,0.5036902853545615,0.45107898463947765,0.4043534496171778,0.5204000125415226,0.6366928883666723,0.5031313337912126,0.4993597237780942,5.712860996,0.330801415251336,9.406585813,7563.892439,30803.86858,12398.56096,13.53275606,26.92307692,22.0,0.0119108777137202,1.278592221,17.962857349409205,13.3,5.04455662,4.39887,30.5663,40.5,1.556494625,0.372970487,3092.543356,3.42,31.10687194,0.0,22.591110969479125,9.53868892226872e-06,0.0,9.271371692,0.1743249644718143,47.27590520958593,18.532655564867788,1.4160017561228342,12.4274408996444,26.3419325593218,73.78,S
NAM,纳米比亚,516,2007,0.4065506346242906,0.4381279751480807,0.5080553553675999,0.6387845756814791,0.5216659268710513,0.4100340847858,0.44813729086800214,0.5057908530413765,0.6445580911507978,0.5021300799614941,0.4413155638185598,0.41529184609297165,0.5089212648406668,0.6347775372270348,0.5000765529948084,0.4970776202659386,3.97963641,0.3305603193033308,9.286434294,7021.73048,32282.12172,12938.30417,8.459988854,26.92307692,24.1,0.0158509298083975,1.332126914,19.865253145744575,13.2,5.38635349,4.83561,39.6448,43.7,3.895426791,0.559357194,3051.619935,3.36,34.0038586,0.0,23.31698734443392,1.1889428316655104e-05,0.0,9.185120917,0.1721872001360395,47.34743529011648,18.527954912606734,1.4944489656197362,13.6202011822721,26.8855718803892,74.25,S
NAM,纳米比亚,516,2008,0.38950843460449225,0.4343475289529791,0.5181463722923925,0.655939186387252,0.5266644047995744,0.3920816478087918,0.4436077211643983,0.5154386531626238,0.6598207544714881,0.5027371941518255,0.42101032734828836,0.40890782928522784,0.5216272486094213,0.6458869633223421,0.49935809214131993,0.4969968096574654,1.222883292,0.3649172231106052,10.96141241,4921.47058,33271.84368,13205.30898,-0.107055209,26.92307692,26.1,0.0132158590308368,1.399846159,16.154907340102078,13.2,4.89047384,5.329,51.3909,42.4,0.913078084,0.750971104,3009.199553,3.62,36.29013938,0.0,24.687135370666994,1.46551926278519e-05,0.0,9.098870143,0.1708389510379089,47.55459194208602,18.504245162700872,1.5290503718510875,15.9515193551766,30.0,78.86,S
NAM,纳米比亚,516,2009,0.38022665940124334,0.4469404543739011,0.5183796081220611,0.665751144726681,0.5327748893360178,0.38329049247158,0.45423647641827825,0.5156270451170024,0.6703901728508465,0.5058860467144267,0.41169239688755577,0.4146616009637693,0.5222496568920083,0.6557226247634723,0.5010815698767014,0.4992497264113658,-1.168738797,0.3519469494759253,6.945404289,5020.067548,28576.42284,13722.98303,-3.544875813,26.92307692,28.2,0.0110887833394226,1.471156017,15.350963755551426,13.1,4.31238842,6.5,78.5396,44.1,0.692724513,0.772384675,2965.253582,3.73,37.90172267,0.0,25.236340731833796,1.7329404051422118e-05,0.0,9.012619369,0.1672436201095604,47.692574912849665,18.48795685602886,1.5497096467978633,13.3716705047214,30.0,79.41,S
NAM,纳米比亚,516,2010,0.38935828482171053,0.4681537165242081,0.5182426788805017,0.6588800254694831,0.5377009544102653,0.39280139393914,0.47267609817185474,0.5154301199806678,0.6627054139522852,0.5109032565109869,0.42434854593802657,0.43193626562512255,0.5217426782104303,0.6485303693384659,0.5066394647780113,0.5051096922476179,4.409968776,0.3521874508353896,3.725898499,5349.475447,31835.66482,13959.34138,-3.922447107,24.35897436,29.1,0.0134785986593672,1.548414643,17.921036528864434,13.1,4.88263464,11.6,92.4288,44.4,1.09908191,0.514976371,2919.692807,3.57,41.9232333,0.0,26.27696960695132,1.990699640868305e-05,0.0,8.926368594,0.1564454809362436,47.8395340645459,18.4319134205444,1.4722606238189109,16.2004485112592,30.0,80.73,S
NAM,纳米比亚,516,2011,0.3820551120135291,0.4805573602353502,0.5201056457528326,0.6678530241375058,0.544052067664188,0.3856056930332304,0.48412278838016326,0.5172606880757228,0.6720998353515728,0.5147722512101722,0.41710232582411166,0.4417353732235577,0.5240376643444747,0.6571696978115866,0.5100112653009328,0.5091401933705095,3.303489085,0.3519023805682685,3.814876362,5227.323441,30393.3698,14030.55145,-6.847797317,24.35897436,27.6,0.0098764551726595,1.715870727,22.894948341933304,13.1,5.12084961,12.0,102.244,42.3,1.036839047,0.507095139,2870.022014,3.47,46.04247491,0.0,26.690211760744617,3.447753718565455e-05,0.0,8.84011952,0.1564454809362436,48.152461465583215,18.37063489171495,1.47175716398961,14.658110735823,30.0,82.55,S
NAM,纳米比亚,516,2012,0.37257228146504817,0.47919605600925486,0.5225464053065483,0.6730851114096627,0.5448171960101366,0.37632003764679145,0.483375647999938,0.5196676795053198,0.6777041893000773,0.5142668886130316,0.4087228186558325,0.4400547603671976,0.52716399711652,0.662496312090051,0.5096094720574003,0.5090015825009381,2.748093671,0.3365267570049102,11.26030847,5439.932212,30091.70415,13605.17911,-8.58334513,24.35897436,25.1,0.0191713594718165,2.226732583,29.375928961922927,13.0,4.80753613,12.9414,97.821,46.4,0.785603382,0.578080833,2806.820574,3.42,50.65499346,0.0,26.87719111745706,5.0577448654776566e-05,0.0,8.753870447,0.1564454809362436,48.18358051233466,18.362739739338508,1.4183705618288804,13.5894982915433,30.0,83.4,S
NAM,纳米比亚,516,2013,0.3965552827245504,0.510124707313055,0.525505121328741,0.6756721814479835,0.5586559932056779,0.3989808303766259,0.5121605108420239,0.52252256665897,0.6802877241244585,0.5284879080005196,0.4251908357665538,0.46327921622919027,0.5309321721419517,0.6644098568114394,0.5209530202372838,0.5206704828360841,2.902083757,0.3843628576047666,4.039790894,3569.936628,28414.92383,14778.96245,-1.461990136,24.35897436,23.3,0.0127310203869539,2.601985898,37.953250332518245,12.8,5.20561123,13.9,121.106,47.4,0.329783128,0.611289393,2734.729466,3.39,56.14790517,0.0,27.621026975871143,6.481663994090143e-05,0.0,8.667621373,0.1564454809362436,48.187941065724104,18.366262191937228,1.53411695452358,13.0668128222108,30.0,84.31,S
NAM,纳米比亚,516,2014,0.40007239808541456,0.5269501071032979,0.525354987645712,0.6819256266243175,0.5663247337253289,0.40273521895101977,0.531694807936367,0.5223289121542951,0.68707121917256,0.5359575395535605,0.4284984142343407,0.47798165984962643,0.5307787543371416,0.6706686190421286,0.5269818618658093,0.5271077423384692,3.356350179,0.3708757670824817,8.234891799,3987.770793,28592.72879,15078.22275,-0.009428403,35.25761482210328,22.5,0.0144181432578502,2.612880801,39.77702032620011,12.6,5.00115061,14.84,115.52,48.4,0.611132462,0.697958775,2664.199687,3.31,62.87511838,0.0,28.292892370658105,7.136249161490724e-05,0.0,8.581372299,0.1564454809362436,48.18242660544887,18.346305676007237,1.571735260293607,11.194931347306,30.0,84.41,S
NAM,纳米比亚,516,2015,0.3985580164494538,0.5565721306363214,0.5258491915255887,0.6763569307563859,0.5729330315885443,0.4015611000077971,0.5616102191659442,0.5228002415138724,0.6809314658182138,0.541725756626457,0.42655337111172725,0.5054976666839842,0.5317793430580227,0.6645363249487207,0.5320916764506137,0.5336222044627618,1.534458262,0.3587950775345153,3.864574351,4265.385107,25378.18956,15482.62955,-0.013757775,41.34615385,21.7,0.0117516143717018,2.652958709,42.235606283957374,12.4,5.39398766,25.6879,107.392,51.6,0.719824232,0.873276742,2594.44889,3.28,69.19076621,0.0,29.073376633722365,8.844712125679149e-05,0.0,8.495123225,0.1564454809362436,48.18222011684826,18.346184212124523,1.6758107960240916,12.6498280885919,30.0,84.41,S
NAM,纳米比亚,516,2016,0.3978252665751371,0.5708890604650191,0.5268488094483635,0.6797924424421127,0.5785169758811283,0.40092372617061284,0.5751047181695896,0.52407388242143,0.6847429754419818,0.5462113255509036,0.42312074970149005,0.5182451848164333,0.534412139207799,0.6683008027869209,0.5360197191281608,0.5382474344482447,-2.628332104,0.3808984205382192,7.968672012,5348.128657,21143.85911,15458.28246,-0.01649661,41.34615385,20.6,0.0133648846820424,2.697278909,41.23871101047756,12.1,5.76428509,31.0333,109.05,49.7,1.180978563,0.988084404,2525.40471,3.38,73.27672971,0.0,28.7033639122058,0.0001475885869745,0.0,8.408871722,0.1564333345479721,48.149740674610406,18.339746626340656,1.6205329538666775,11.6595885947129,30.0,84.41,S
NAM,纳米比亚,516,2017,0.39528769939990965,0.5748419486226409,0.5334827000106789,0.6792556724714081,0.5805411380211538,0.39780610143919765,0.5789282515970645,0.5312991083556089,0.6842178879406959,0.5480628373331418,0.4196692015949269,0.5224878363627691,0.5453267206864401,0.6679785726866689,0.5388655828327013,0.5415979953665733,-3.697734527,0.4055011871172881,9.919036989,4997.058671,22276.95706,14722.93665,-0.137385445,41.34615385,20.0,0.0139944088143397,2.735273534,45.57108055398542,11.8,5.34107399,36.8374,106.915,52.5,1.703302529,0.795046833,2457.264148,3.42,77.04629018,0.0,28.19010322741699,0.0002983820750558,0.0,8.322620219,0.1564333345479721,48.12793790766315,18.32140558005077,1.5652137823797403,11.8491125208177,30.0,84.41,S
NAM,纳米比亚,516,2018,0.416627285483224,0.5936031123138933,0.5443701177072382,0.676875598889222,0.5902961136994734,0.41759165634426854,0.5978583892917801,0.5423054996156094,0.6816335984839045,0.5598472859338907,0.43730091770133406,0.5409663439320619,0.5597409754378163,0.6656911982197345,0.5509248588227367,0.5539402419978877,-1.703426646,0.5472876450768077,4.428488941,4748.738697,24592.80087,14015.52083,-0.003551197,46.15384615,19.2,0.014887854559608,2.772463372,62.30874080006146,11.5,5.16180658,42.8,107.06,52.3,0.546469261,0.509035459,2390.073126,3.45,83.04102676,0.0,27.62408654911459,0.000384118895274,0.0,8.236368716,0.1564333345479721,48.16907772473855,18.265435022895943,1.51650383517497,12.692273989893,30.0,84.53,S
NAM,纳米比亚,516,2019,0.3862085763062722,0.5994013005729613,0.5547823758089596,0.6799150526457972,0.5912833712908899,0.3887360703073238,0.6023375687228484,0.5534197242144497,0.6849895532430252,0.5573707291219119,0.4139786130454036,0.5462997244796158,0.5759303440634436,0.669023082057039,0.5513079409113755,0.5557766261512144,-3.5764916,0.378171512817968,0.926315844,4433.687264,23468.22499,13856.61034,-0.117215604,42.70833333,18.9,0.0154524680803465,2.799322236,59.55116291529051,11.1,5.26885462,49.8,106.533,53.3,0.597099723,0.638070085,2324.095055,3.48,87.66357589,0.0,26.20893735779159,0.0005715915599129,0.0,8.150117213,0.1566033839837724,48.16239721118926,18.23583427467842,1.4613361754450302,11.8817087269151,30.0,84.6,S
NAM,纳米比亚,516,2020,0.38319601762001876,0.6347682678211296,0.5537965735856231,0.6831309383084375,0.6022764378374098,0.385402054942434,0.6358180108958091,0.5525462961701627,0.6886127785534244,0.5655947851404576,0.40630169429228263,0.5795023368633005,0.5744617908819669,0.6728582317650148,0.5582810134506412,0.5644752117863766,-10.73729311,0.3654659768843174,4.631530615,4742.815281,21493.82442,13710.70939,3.912275365,43.26923077,18.5,0.0082617316589557,2.910198877,74.61991921611339,10.6,6.51412964,57.8608,106.207,52.3,0.680731715,0.897451663,2257.433957,3.54,86.66582101,0.0,23.854185937657537,0.0005551968255201,0.0,8.06386571,0.1567369942547583,48.15168409673384,18.215076097122523,1.3313265788661672,11.0824262134092,30.0,84.6,S
